,Ligand ID,Isomer,Label ID,HOMO-LUMO gap (Eh),Metal center charge,Final single point energy (Eh),log P,G parameter,Atom count,Decoded SMILES,Connection IDs,Encoded SMILES,Coordination environment,Denticity,tmp_lab,sampling_region,input_smiles,optimized_smiles,tanimoto_similarity,isomer_prediction,optimization_direction,minimize
2512,uncond_bi-min10k-2346,1,2570,0.1441079999999999,0.0670232742588457,-2079.555039976983,2.3511000000000006,35.79500238739456,26,Nc1cccnc1SCc1cccnc1,"[0, 7]",c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-2346-trans,Low metal center charge,c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,Cc1cncc(-c2cnc3c(c2-c2cccnc2)N->[Ir]<-N3)c1,0.2696629213483146,cis,both,False
2512,uncond_bi-min10k-2346,1,2570,0.1441079999999999,0.0670232742588457,-2079.555039976983,2.3511000000000006,35.79500238739456,26,Nc1cccnc1SCc1cccnc1,"[0, 7]",c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-2346-trans,Low metal center charge,c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,SC(S)(SC1=S->[Ir]<-S=C1Sc1ccccc1)c1cccnc1,0.24444444444444444,cis,both,True
2512,uncond_bi-min10k-2346,1,2570,0.1441079999999999,0.0670232742588457,-2079.555039976983,2.3511000000000006,35.79500238739456,26,Nc1cccnc1SCc1cccnc1,"[0, 7]",c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-2346-trans,Low metal center charge,c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,N#Cc1cccn2->[Ir]<-N34C=CC=CC3(C=CC(c3ncccc3O)=C4)c12,0.19230769230769232,trans,charge,False
2512,uncond_bi-min10k-2346,1,2570,0.1441079999999999,0.0670232742588457,-2079.555039976983,2.3511000000000006,35.79500238739456,26,Nc1cccnc1SCc1cccnc1,"[0, 7]",c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-2346-trans,Low metal center charge,c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,c1cncc(CS2->[Ir]<-Nc3ccncc32)c1,0.6551724137931034,trans,charge,True
2512,uncond_bi-min10k-2346,1,2570,0.1441079999999999,0.0670232742588457,-2079.555039976983,2.3511000000000006,35.79500238739456,26,Nc1cccnc1SCc1cccnc1,"[0, 7]",c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-2346-trans,Low metal center charge,c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,c1cncc(Cc2c(-c3cccnc3)ncc3c2N2(->[Ir]<-S3)CCCC2)c1,0.3125,trans,both_opposite,False
2512,uncond_bi-min10k-2346,1,2570,0.1441079999999999,0.0670232742588457,-2079.555039976983,2.3511000000000006,35.79500238739456,26,Nc1cccnc1SCc1cccnc1,"[0, 7]",c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-2346-trans,Low metal center charge,c1cncc(CS2->[Ir]<-Nc3cccnc32)c1,SC1=N->[Ir]<-N2C=CC=CC12c1ccccn1,0.21794871794871795,trans,both_opposite,True
1980,uncond_bi-min10k-1731,0,2037,0.1446339999999999,0.0807054691296541,-1968.958062453106,2.8150000000000013,37.1637752665924,24,Nc1ncccc1Sc1ccccc1,"[0, 7]",c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-1731-cis,Low metal center charge,c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,c1ccc2c(c1)NCC21CS->[Ir]<-N1,0.2,trans,homo_lumo_gap,False
1980,uncond_bi-min10k-1731,0,2037,0.1446339999999999,0.0807054691296541,-1968.958062453106,2.8150000000000013,37.1637752665924,24,Nc1ncccc1Sc1ccccc1,"[0, 7]",c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-1731-cis,Low metal center charge,c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,,0.14012738853503184,cis,homo_lumo_gap,True
1980,uncond_bi-min10k-1731,0,2037,0.1446339999999999,0.0807054691296541,-1968.958062453106,2.8150000000000013,37.1637752665924,24,Nc1ncccc1Sc1ccccc1,"[0, 7]",c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-1731-cis,Low metal center charge,c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,,0.0273972602739726,cis,both,False
1980,uncond_bi-min10k-1731,0,2037,0.1446339999999999,0.0807054691296541,-1968.958062453106,2.8150000000000013,37.1637752665924,24,Nc1ncccc1Sc1ccccc1,"[0, 7]",c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-1731-cis,Low metal center charge,c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,c1ccc(Sc2ccc3c(n2)S(c2ccccc2)->[Ir]<-N3)cc1,0.4230769230769231,cis,both,True
1980,uncond_bi-min10k-1731,0,2037,0.1446339999999999,0.0807054691296541,-1968.958062453106,2.8150000000000013,37.1637752665924,24,Nc1ncccc1Sc1ccccc1,"[0, 7]",c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-1731-cis,Low metal center charge,c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,Clc1cccc(N2->[Ir]<-N(c3ccccc3)=NC=2c2ccccc2)c1,0.24731182795698925,cis,charge,False
1980,uncond_bi-min10k-1731,0,2037,0.1446339999999999,0.0807054691296541,-1968.958062453106,2.8150000000000013,37.1637752665924,24,Nc1ncccc1Sc1ccccc1,"[0, 7]",c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-1731-cis,Low metal center charge,c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,c1ccc2c(c1)N->[Ir]<-S2c1cccc2ccccc12,0.3972602739726027,trans,charge,True
1980,uncond_bi-min10k-1731,0,2037,0.1446339999999999,0.0807054691296541,-1968.958062453106,2.8150000000000013,37.1637752665924,24,Nc1ncccc1Sc1ccccc1,"[0, 7]",c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-1731-cis,Low metal center charge,c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,,0.29850746268656714,trans,both_opposite,False
1980,uncond_bi-min10k-1731,0,2037,0.1446339999999999,0.0807054691296541,-1968.958062453106,2.8150000000000013,37.1637752665924,24,Nc1ncccc1Sc1ccccc1,"[0, 7]",c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-1731-cis,Low metal center charge,c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,O=C1NC(=O)c2c1ccc1cc(N3->[Ir]4(<-[Be]=CNC=N->4c4cccc5ccccc45)<-N=NC=3Br)ccc21,0.17073170731707318,cis,both_opposite,True
4965,uncond_bi-min10k-5352,1,5062,0.0959979999999999,0.4603971985720721,-1812.508159061913,2.0748,42.65478274709534,30,O=C(C=NN=Cc1ccccc1O)c1ccccn1,"[3, 18]",O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,"['N([C])([C])', 'N([C])([N])']",1,uncond_bi-min10k-5352-trans,High metal center charge,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,,0.06837606837606838,cis,homo_lumo_gap,False
4965,uncond_bi-min10k-5352,1,5062,0.0959979999999999,0.4603971985720721,-1812.508159061913,2.0748,42.65478274709534,30,O=C(C=NN=Cc1ccccc1O)c1ccccn1,"[3, 18]",O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,"['N([C])([C])', 'N([C])([N])']",1,uncond_bi-min10k-5352-trans,High metal center charge,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C1Cc2ccc3c(c2-c2ccccc21)[O-]->[Ir]1(<-O=CC3=O)<-O=C2C=c3ccccc3=C(Br)C23C(=C[O-]->1)C=c1ccccc1=C3Br,0.15950920245398773,cis,homo_lumo_gap,True
4965,uncond_bi-min10k-5352,1,5062,0.0959979999999999,0.4603971985720721,-1812.508159061913,2.0748,42.65478274709534,30,O=C(C=NN=Cc1ccccc1O)c1ccccn1,"[3, 18]",O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,"['N([C])([C])', 'N([C])([N])']",1,uncond_bi-min10k-5352-trans,High metal center charge,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,,0.11904761904761904,cis,both,False
4965,uncond_bi-min10k-5352,1,5062,0.0959979999999999,0.4603971985720721,-1812.508159061913,2.0748,42.65478274709534,30,O=C(C=NN=Cc1ccccc1O)c1ccccn1,"[3, 18]",O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,"['N([C])([C])', 'N([C])([N])']",1,uncond_bi-min10k-5352-trans,High metal center charge,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C1C=N(N=C2Cc3ccccc3-c3cccc(Br)c32)->[Ir]<-n2ccccc21,0.4731182795698925,cis,both,True
4965,uncond_bi-min10k-5352,1,5062,0.0959979999999999,0.4603971985720721,-1812.508159061913,2.0748,42.65478274709534,30,O=C(C=NN=Cc1ccccc1O)c1ccccn1,"[3, 18]",O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,"['N([C])([C])', 'N([C])([N])']",1,uncond_bi-min10k-5352-trans,High metal center charge,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C1C=C[O-]->[Ir]2(<-N=C(c3ccccc3)N=N->2c2ccccc2Cl)<-O=C1,0.25663716814159293,cis,charge,False
4965,uncond_bi-min10k-5352,1,5062,0.0959979999999999,0.4603971985720721,-1812.508159061913,2.0748,42.65478274709534,30,O=C(C=NN=Cc1ccccc1O)c1ccccn1,"[3, 18]",O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,"['N([C])([C])', 'N([C])([N])']",1,uncond_bi-min10k-5352-trans,High metal center charge,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,CC1=O->[Ir]<-N(N=Cc2ccccc2O)C1=O,0.2988505747126437,cis,charge,True
4965,uncond_bi-min10k-5352,1,5062,0.0959979999999999,0.4603971985720721,-1812.508159061913,2.0748,42.65478274709534,30,O=C(C=NN=Cc1ccccc1O)c1ccccn1,"[3, 18]",O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,"['N([C])([C])', 'N([C])([N])']",1,uncond_bi-min10k-5352-trans,High metal center charge,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,,0.07291666666666667,cis,both_opposite,False
4965,uncond_bi-min10k-5352,1,5062,0.0959979999999999,0.4603971985720721,-1812.508159061913,2.0748,42.65478274709534,30,O=C(C=NN=Cc1ccccc1O)c1ccccn1,"[3, 18]",O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,"['N([C])([C])', 'N([C])([N])']",1,uncond_bi-min10k-5352-trans,High metal center charge,O=C1C=N(N=Cc2ccccc2O)->[Ir]<-n2ccccc21,O=C1Cc2c(ccc3c2[O-]->[Ir]2(<-O=CC3=O)<-O=C3C=c4ccccc4=C(Br)C34C(Br)=CC=CC4=C[O-]->2)-c2ccccc21,0.17058823529411765,cis,both_opposite,True
2019,uncond_bi-min10k-1771,1,2076,0.12735,0.2503433717905394,-1355.6456557142,-0.8053000000000006,36.41572497214706,24,O=C(CO)NNCc1ccccn1,"[5, 12]",O=C(CO)NN1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([N])([C])']",1,uncond_bi-min10k-1771-trans,Center,O=C(CO)NN1->[Ir]<-n2ccccc2C1,,0.12280701754385964,cis,homo_lumo_gap,False
2019,uncond_bi-min10k-1771,1,2076,0.12735,0.2503433717905394,-1355.6456557142,-0.8053000000000006,36.41572497214706,24,O=C(CO)NNCc1ccccn1,"[5, 12]",O=C(CO)NN1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([N])([C])']",1,uncond_bi-min10k-1771-trans,Center,O=C(CO)NN1->[Ir]<-n2ccccc2C1,,0.12244897959183673,cis,homo_lumo_gap,True
2019,uncond_bi-min10k-1771,1,2076,0.12735,0.2503433717905394,-1355.6456557142,-0.8053000000000006,36.41572497214706,24,O=C(CO)NNCc1ccccn1,"[5, 12]",O=C(CO)NN1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([N])([C])']",1,uncond_bi-min10k-1771-trans,Center,O=C(CO)NN1->[Ir]<-n2ccccc2C1,,0.109375,cis,both,False
2019,uncond_bi-min10k-1771,1,2076,0.12735,0.2503433717905394,-1355.6456557142,-0.8053000000000006,36.41572497214706,24,O=C(CO)NNCc1ccccn1,"[5, 12]",O=C(CO)NN1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([N])([C])']",1,uncond_bi-min10k-1771-trans,Center,O=C(CO)NN1->[Ir]<-n2ccccc2C1,NC(C=O)N1C(NC=O)=S->[Ir]<-n2ccccc21,0.25609756097560976,cis,both,True
2019,uncond_bi-min10k-1771,1,2076,0.12735,0.2503433717905394,-1355.6456557142,-0.8053000000000006,36.41572497214706,24,O=C(CO)NNCc1ccccn1,"[5, 12]",O=C(CO)NN1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([N])([C])']",1,uncond_bi-min10k-1771-trans,Center,O=C(CO)NN1->[Ir]<-n2ccccc2C1,O=C(Br)c1ccccc1NN1->[Ir]<-n2ccc3ccccc3c2N=1,0.18888888888888888,cis,charge,False
2019,uncond_bi-min10k-1771,1,2076,0.12735,0.2503433717905394,-1355.6456557142,-0.8053000000000006,36.41572497214706,24,O=C(CO)NNCc1ccccn1,"[5, 12]",O=C(CO)NN1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([N])([C])']",1,uncond_bi-min10k-1771-trans,Center,O=C(CO)NN1->[Ir]<-n2ccccc2C1,,0.03333333333333333,cis,charge,True
2019,uncond_bi-min10k-1771,1,2076,0.12735,0.2503433717905394,-1355.6456557142,-0.8053000000000006,36.41572497214706,24,O=C(CO)NNCc1ccccn1,"[5, 12]",O=C(CO)NN1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([N])([C])']",1,uncond_bi-min10k-1771-trans,Center,O=C(CO)NN1->[Ir]<-n2ccccc2C1,O=C(CO)CN1->[Ir]<-OCC1,0.1724137931034483,cis,both_opposite,False
2019,uncond_bi-min10k-1771,1,2076,0.12735,0.2503433717905394,-1355.6456557142,-0.8053000000000006,36.41572497214706,24,O=C(CO)NNCc1ccccn1,"[5, 12]",O=C(CO)NN1->[Ir]<-n2ccccc2C1,"['N([C])([C])', 'N([N])([C])']",1,uncond_bi-min10k-1771-trans,Center,O=C(CO)NN1->[Ir]<-n2ccccc2C1,O=C(Br)c1cccc(NN2->[Ir]<-N(c3ccccc3Br)=NC=2)c1,0.17045454545454544,cis,both_opposite,True
521,uncond_bi-min10k-401,1,541,0.116954,0.2504924747063919,-6884.610491099545,2.393590000000001,38.747413655896864,19,Brc1ccc(N2[C]SCC2)nc1,"[6, 10]",Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,"['C_carb([S])([N])', 'N([C])([C])']",1,uncond_bi-min10k-401-trans,Center,Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,,0.14606741573033707,cis,homo_lumo_gap,False
521,uncond_bi-min10k-401,1,541,0.116954,0.2504924747063919,-6884.610491099545,2.393590000000001,38.747413655896864,19,Brc1ccc(N2[C]SCC2)nc1,"[6, 10]",Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,"['C_carb([S])([N])', 'N([C])([C])']",1,uncond_bi-min10k-401-trans,Center,Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,Brc1ccc2n(->[Ir]<-S3(=C4Sc5cccnc5N42)CCNC3)c1,0.2926829268292683,cis,homo_lumo_gap,True
521,uncond_bi-min10k-401,1,541,0.116954,0.2504924747063919,-6884.610491099545,2.393590000000001,38.747413655896864,19,Brc1ccc(N2[C]SCC2)nc1,"[6, 10]",Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,"['C_carb([S])([N])', 'N([C])([C])']",1,uncond_bi-min10k-401-trans,Center,Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,C[BrH]c1cccc(Br)c1-n1cc2n(->[Ir]<-[Be]=C(Br)NC2)n1,0.225,cis,both,False
521,uncond_bi-min10k-401,1,541,0.116954,0.2504924747063919,-6884.610491099545,2.393590000000001,38.747413655896864,19,Brc1ccc(N2[C]SCC2)nc1,"[6, 10]",Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,"['C_carb([S])([N])', 'N([C])([C])']",1,uncond_bi-min10k-401-trans,Center,Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,c1ccn2->[Ir]<-[SH]3=C(CN4CCSC43)Nc2c1,0.20270270270270271,cis,both,True
521,uncond_bi-min10k-401,1,541,0.116954,0.2504924747063919,-6884.610491099545,2.393590000000001,38.747413655896864,19,Brc1ccc(N2[C]SCC2)nc1,"[6, 10]",Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,"['C_carb([S])([N])', 'N([C])([C])']",1,uncond_bi-min10k-401-trans,Center,Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,BrC1=CC=CC2=O->[Ir]<-n3cccc(Br)c3CN12,0.2,cis,charge,False
521,uncond_bi-min10k-401,1,541,0.116954,0.2504924747063919,-6884.610491099545,2.393590000000001,38.747413655896864,19,Brc1ccc(N2[C]SCC2)nc1,"[6, 10]",Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,"['C_carb([S])([N])', 'N([C])([C])']",1,uncond_bi-min10k-401-trans,Center,Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,[Be]1->[Ir]<-n2ccccc2N(c2ccccc2)C=1,0.18666666666666668,cis,charge,True
521,uncond_bi-min10k-401,1,541,0.116954,0.2504924747063919,-6884.610491099545,2.393590000000001,38.747413655896864,19,Brc1ccc(N2[C]SCC2)nc1,"[6, 10]",Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,"['C_carb([S])([N])', 'N([C])([C])']",1,uncond_bi-min10k-401-trans,Center,Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,,0.14634146341463414,cis,both_opposite,False
521,uncond_bi-min10k-401,1,541,0.116954,0.2504924747063919,-6884.610491099545,2.393590000000001,38.747413655896864,19,Brc1ccc(N2[C]SCC2)nc1,"[6, 10]",Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,"['C_carb([S])([N])', 'N([C])([C])']",1,uncond_bi-min10k-401-trans,Center,Brc1ccc2n(->[Ir]<-[Be]=C3SCCN32)c1,BrC1=CN23->[Ir]<-n4ccc([BrH]c5ccncc5Br)cc4C2(C=C1)SCC3,0.17525773195876287,cis,both_opposite,True
3267,uncond_bi-min10k-3251,0,3344,0.158531,0.0654286219251048,-1897.600488750116,1.0778,39.91723698869967,27,NC1CNCC1Sc1ccccc1,"[0, 6]",c1ccc(S2->[Ir]<-NC3CNCC32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-3251-cis,Low metal center charge,c1ccc(S2->[Ir]<-NC3CNCC32)cc1,c1ccc2c3c(ccc2c1)N->[Ir]<-S3,0.208955223880597,cis,homo_lumo_gap,False
3267,uncond_bi-min10k-3251,0,3344,0.158531,0.0654286219251048,-1897.600488750116,1.0778,39.91723698869967,27,NC1CNCC1Sc1ccccc1,"[0, 6]",c1ccc(S2->[Ir]<-NC3CNCC32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-3251-cis,Low metal center charge,c1ccc(S2->[Ir]<-NC3CNCC32)cc1,c1ccc2cc3c(S4->[Ir]<-NC56CCNCC45CNCC6)cccc3cc2c1,0.20588235294117646,cis,homo_lumo_gap,True
3267,uncond_bi-min10k-3251,0,3344,0.158531,0.0654286219251048,-1897.600488750116,1.0778,39.91723698869967,27,NC1CNCC1Sc1ccccc1,"[0, 6]",c1ccc(S2->[Ir]<-NC3CNCC32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-3251-cis,Low metal center charge,c1ccc(S2->[Ir]<-NC3CNCC32)cc1,C1=N->[Ir]<-N(c2ccccc2-c2ccccc2)C12CCNC2,0.22093023255813954,cis,both,False
3267,uncond_bi-min10k-3251,0,3344,0.158531,0.0654286219251048,-1897.600488750116,1.0778,39.91723698869967,27,NC1CNCC1Sc1ccccc1,"[0, 6]",c1ccc(S2->[Ir]<-NC3CNCC32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-3251-cis,Low metal center charge,c1ccc(S2->[Ir]<-NC3CNCC32)cc1,C1=CC23N->[Ir]<-S(c4cccc5ccccc45)C2(C=CC2=C3CNC2)C=N1,0.21212121212121213,cis,both,True
3267,uncond_bi-min10k-3251,0,3344,0.158531,0.0654286219251048,-1897.600488750116,1.0778,39.91723698869967,27,NC1CNCC1Sc1ccccc1,"[0, 6]",c1ccc(S2->[Ir]<-NC3CNCC32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-3251-cis,Low metal center charge,c1ccc(S2->[Ir]<-NC3CNCC32)cc1,c1ccc(C2CN3->[Ir]<-n4ccccc4C=3N2c2ccccc2)cc1,0.17525773195876287,cis,charge,False
3267,uncond_bi-min10k-3251,0,3344,0.158531,0.0654286219251048,-1897.600488750116,1.0778,39.91723698869967,27,NC1CNCC1Sc1ccccc1,"[0, 6]",c1ccc(S2->[Ir]<-NC3CNCC32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-3251-cis,Low metal center charge,c1ccc(S2->[Ir]<-NC3CNCC32)cc1,c1ccc(S2->[Ir]<-Pc3ccc4ccccc4c32)cc1,0.2375,trans,charge,True
3267,uncond_bi-min10k-3251,0,3344,0.158531,0.0654286219251048,-1897.600488750116,1.0778,39.91723698869967,27,NC1CNCC1Sc1ccccc1,"[0, 6]",c1ccc(S2->[Ir]<-NC3CNCC32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-3251-cis,Low metal center charge,c1ccc(S2->[Ir]<-NC3CNCC32)cc1,,0.12871287128712872,trans,both_opposite,False
3267,uncond_bi-min10k-3251,0,3344,0.158531,0.0654286219251048,-1897.600488750116,1.0778,39.91723698869967,27,NC1CNCC1Sc1ccccc1,"[0, 6]",c1ccc(S2->[Ir]<-NC3CNCC32)cc1,"['N([C])', 'S([C])([C])']",1,uncond_bi-min10k-3251-cis,Low metal center charge,c1ccc(S2->[Ir]<-NC3CNCC32)cc1,,0.14285714285714285,cis,both_opposite,True
1505,uncond_bi-min10k-1234,1,1547,0.127239,0.2954093134032741,-6319.354701488722,2.8299000000000003,39.39201018621677,23,Brc1ccnc(Cc2ccccn2)c1,"[4, 12]",Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-1234-trans,Center,Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,NC=N1->[Ir]<-Nc2nc(Br)ccc2C1,0.17391304347826086,cis,homo_lumo_gap,False
1505,uncond_bi-min10k-1234,1,1547,0.127239,0.2954093134032741,-6319.354701488722,2.8299000000000003,39.39201018621677,23,Brc1ccnc(Cc2ccccn2)c1,"[4, 12]",Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-1234-trans,Center,Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,BrC1=CC23C=CC=CN2(->[Ir]<-n2ccc([BrH]c4ccncc4)cc23)C=C1,0.20408163265306123,trans,homo_lumo_gap,True
1505,uncond_bi-min10k-1234,1,1547,0.127239,0.2954093134032741,-6319.354701488722,2.8299000000000003,39.39201018621677,23,Brc1ccnc(Cc2ccccn2)c1,"[4, 12]",Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-1234-trans,Center,Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,CN1->[Ir]<-n2ccccc2CC1,0.3103448275862069,cis,both,False
1505,uncond_bi-min10k-1234,1,1547,0.127239,0.2954093134032741,-6319.354701488722,2.8299000000000003,39.39201018621677,23,Brc1ccnc(Cc2ccccn2)c1,"[4, 12]",Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-1234-trans,Center,Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,Brc1nc2nccc(Br)c2c2c1ccc1n2->[Ir]<-n2ccccc2-1,0.29069767441860467,cis,both,True
1505,uncond_bi-min10k-1234,1,1547,0.127239,0.2954093134032741,-6319.354701488722,2.8299000000000003,39.39201018621677,23,Brc1ccnc(Cc2ccccn2)c1,"[4, 12]",Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-1234-trans,Center,Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,Oc1cccc2n1->[Ir]<-n1ccccc1C21CN=CC(Br)=N1,0.21296296296296297,cis,charge,False
1505,uncond_bi-min10k-1234,1,1547,0.127239,0.2954093134032741,-6319.354701488722,2.8299000000000003,39.39201018621677,23,Brc1ccnc(Cc2ccccn2)c1,"[4, 12]",Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-1234-trans,Center,Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,,0.03125,cis,charge,True
1505,uncond_bi-min10k-1234,1,1547,0.127239,0.2954093134032741,-6319.354701488722,2.8299000000000003,39.39201018621677,23,Brc1ccnc(Cc2ccccn2)c1,"[4, 12]",Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-1234-trans,Center,Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,CN1->[Ir]<-n2ccccc2CC1,0.3103448275862069,cis,both_opposite,False
1505,uncond_bi-min10k-1234,1,1547,0.127239,0.2954093134032741,-6319.354701488722,2.8299000000000003,39.39201018621677,23,Brc1ccnc(Cc2ccccn2)c1,"[4, 12]",Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,"['N([C])([C])', 'N([C])([C])']",1,uncond_bi-min10k-1234-trans,Center,Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,,0.13513513513513514,trans,both_opposite,True
3438,uncond_bi-min10k-3489,0,3518,0.133541,0.0121768554101659,-9008.43574638389,2.9183000000000003,52.95241126850231,28,O=CSC(S)(CS)C(=O)n1cnc2cccc(Br)c21,"[2, 6]",O=CS1->[Ir]<-SCC1(S)C(=O)n1cnc2cccc(Br)c21,"['S([C])', 'S([C])([C])']",1,uncond_bi-min10k-3489-cis,Low metal center charge,O=CS1->[Ir]<-SCC1(S)C(=O)n1cnc2cccc(Br)c21,,0.1485148514851485,cis,homo_lumo_gap,False
