tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES,log P,Exact cone angle ($^\circ$),M-L XYZ,Sampling region
ligand14065-0,[H]c1nc(-c2nc([H])c([H])c([H])c2Cl)c(Cl)c([H])c1[H],"[[0], [11]]",Clc1cccn2->[Ir]<-n3cccc(Cl)c3-c12,3.450400000000001,208.2260724512632,"21
ligand14065-0: EFOJIV-subgraph-2. Original M-L.
Pd  -1.7137  -0.0000  -0.0000
N -0.14749 1.292661 0.260229
C -0.301145 2.622679 0.390507
C 1.079082 0.737468 -0.009975
H -1.335292 2.943968 0.607451
C 0.773474 3.499748 0.207022
C 2.143713 1.596486 -0.379845
C 1.079103 -0.737476 0.009973
H 0.627149 4.580729 0.34106
C 1.99734 2.986634 -0.230884
Cl 3.569941 1.013067 -1.17192
C 2.143752 -1.596466 0.379855
N -0.147458 -1.292702 -0.260229
H 2.836685 3.643663 -0.498792
Cl 3.569985 -1.013007 1.171894
C 1.997413 -2.986619 0.230914
C -0.301081 -2.622722 -0.390485
H 2.836777 -3.643623 0.498822
C 0.773561 -3.499764 -0.206987
H -1.335213 -2.944044 -0.607449
H 0.627263 -4.58075 -0.34102",Center
ligand16188-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2C2([H])OC([H])([H])C([H])([H])O2)C([H])=C1[H],"[[5], [31]]",c1ccc(P2(->[Ir]<-O3CCOC3c3ccccc32)c2ccccc2)cc1,3.4902000000000024,204.89925816946663,"44
ligand16188-0: TIKWAN-subgraph-0. Original M-L.
Pt  -0.6464  -1.3607  -0.0258
C 0.970019 2.587767 1.839851
H 0.798102 3.260884 0.986395
C 0.976411 1.190862 1.649628
C 1.176883 3.119466 3.122498
C 1.196998 0.329095 2.74601
P 0.709795 0.430283 -0.00496
H 1.16496 4.210318 3.268743
C 1.396599 2.263433 4.213073
C 1.409724 0.871542 4.021351
H 1.215176 -0.760209 2.579177
C 2.396414 0.158529 -0.676928
C 0.038284 1.823853 -1.018379
H 1.556908 2.683317 5.217893
H 1.582868 0.198071 4.874435
C 3.551872 0.630816 -0.027864
C 2.514598 -0.565231 -1.882168
C -1.31819 2.221301 -0.884943
C 0.86316 2.499232 -1.938829
C 4.817002 0.379825 -0.582992
H 3.46206 1.187132 0.916895
H 1.604769 -0.941509 -2.376832
C 3.778824 -0.803388 -2.436977
C -2.25384 1.522897 0.085652
C -1.806859 3.286272 -1.656982
H 1.913769 2.194506 -2.049973
C 0.360563 3.557504 -2.711675
C 4.932354 -0.3337 -1.785651
H 5.719214 0.742451 -0.067555
H 3.86585 -1.367103 -3.378158
H -1.805053 1.487513 1.11117
O -3.522835 2.142313 0.167081
O -2.489385 0.179101 -0.366553
H -2.855514 3.584116 -1.51795
C -0.976014 3.952822 -2.569907
H 1.022688 4.075068 -3.422139
H 5.92597 -0.530882 -2.215897
C -4.53014 1.151423 -0.073312
C -3.791648 -0.163237 0.140119
H -1.376089 4.78442 -3.169391
H -4.91692 1.239372 -1.113743
H -5.365966 1.3049 0.638813
H -3.723746 -0.441083 1.215044
H -4.158827 -1.032897 -0.43258",Center
ligand17055-0,[H]c1c([H])c([H])c2c(c1[H])[S+]=C(c1sc3c([H])c([H])c([H])c([H])c3c1[O-])C2=O,"[[7], [14]]",c1ccc2c(c1)[S+]=C1c3sc4ccccc4c3[O-]->[Ir]<-O=C12,2.833400000000001,203.9369709031025,"29
ligand17055-0: XIPJEO-subgraph-0. Original M-L.
Ru  -0.0002  1.2813  0.0000
S -1.531804 -3.774766 -0.125397
C -0.704698 -2.208813 0.03764
C -3.102339 -3.071321 0.24011
C -1.64831 -1.167008 0.378036
C 0.706515 -2.208439 -0.036766
C -3.010578 -1.681515 0.487588
C -4.334746 -3.740047 0.284122
O -1.401281 0.056892 0.67485
S 1.534429 -3.773971 0.126247
C 1.649564 -1.166157 -0.377303
C -4.171375 -0.942575 0.788209
H -4.400981 -4.820309 0.088518
C -5.481921 -2.99104 0.587245
C 3.104552 -3.069764 -0.239546
O 1.401915 0.057606 -0.674105
C 3.012067 -1.680017 -0.487074
H -4.079609 0.137933 0.973537
C -5.403199 -1.603549 0.83834
H -6.458232 -3.497365 0.627877
C 4.337277 -3.737892 -0.283762
C 4.172441 -0.940534 -0.787988
H -6.318963 -1.041056 1.073278
C 5.484024 -2.988346 -0.587164
H 4.404075 -4.818111 -0.088115
C 5.404575 -1.60091 -0.838339
H 4.080106 0.139913 -0.973388
H 6.460573 -3.4942 -0.627967
H 6.320014 -1.037989 -1.073514",Center
ligand3482-0,[H]C1=C(N([H])[H])C(N([H])CN([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C([H])C(C([H])([H])[H])=C1C([H])([H])[H],"[[1], [12]]",Cc1cc2N[C](=[Be]->[Ir]<-Nc2cc1C)NC1CCCCC1,3.216130000000001,206.788954613166,"42
ligand3482-0: PAKLUL-subgraph-1. Original M-L.
Pd  0.5736  0.0591  0.9431
N 1.968972 -1.276511 -1.23415
C 0.759659 -1.193535 -0.626737
H 2.049287 -1.855226 -2.080342
C 3.165087 -0.595775 -0.889773
N -0.185511 -2.019071 -1.080755
C 4.10581 -0.309439 -1.893034
C 3.450443 -0.217775 0.438024
C -1.548263 -2.188357 -0.548917
H 0.069554 -2.70659 -1.803831
H 3.885622 -0.608399 -2.930304
C 5.305684 0.366553 -1.617209
C 4.634537 0.475447 0.71885
N 2.506346 -0.536264 1.485527
C -2.40791 -2.938723 -1.573544
H -1.976059 -1.174478 -0.418791
C -1.550435 -2.893636 0.816225
C 6.28462 0.663419 -2.719902
C 5.571736 0.782365 -0.282869
H 4.835531 0.778998 1.758181
H 2.539877 -1.533688 1.751308
H 2.658607 0.028133 2.342149
H -1.951726 -3.937969 -1.763666
H -2.409228 -2.390889 -2.539699
C -3.839494 -3.126798 -1.052723
H -0.939731 -2.302258 1.532812
H -1.057592 -3.885567 0.706577
C -2.98367 -3.068801 1.332262
H 7.27637 0.211101 -2.510086
H 6.456975 1.755163 -2.822531
H 5.934786 0.280246 -3.696509
C 6.832433 1.530196 0.052443
C -3.858702 -3.815792 0.317627
H -4.32764 -2.129828 -0.972908
H -4.432097 -3.702756 -1.791694
H -2.970073 -3.598167 2.306153
H -3.420395 -2.064266 1.533001
H 6.890711 1.775021 1.129162
H 6.900665 2.480475 -0.517452
H 7.735172 0.941847 -0.214528
H -3.485208 -4.858293 0.209365
H -4.8997 -3.896954 0.690806",Center
ligand22389-0,[H]/C(=N\C([H])([H])C([H])([H])c1nc([H])c([H])c([H])c1[H])c1sc(Br)c([H])c1[H],"[[3], [14]]",Brc1ccc(C=N2CCc3ccccn3->[Ir]<-2)s1,3.567200000000001,207.24766095716183,"28
ligand22389-0: MARHEV-subgraph-0. Original M-L.
Pd  -1.0903  -0.4294  1.0526
C -2.074991 -1.263768 -1.776325
H -1.298364 -2.02441 -1.591944
C -2.768967 -1.156646 -2.988394
N -2.33688 -0.455605 -0.733052
H -2.527562 -1.832977 -3.820781
C -3.767092 -0.179315 -3.105741
C -3.321549 0.472832 -0.814566
H -4.33018 -0.062425 -4.044102
C -4.051901 0.639657 -2.003102
C -3.605943 1.249826 0.44916
H -4.847914 1.397283 -2.052056
H -3.777394 0.502106 1.25302
H -4.537466 1.83884 0.333991
C -2.48108 2.203894 0.906601
N -1.162161 1.583647 0.815152
H -2.50328 3.141479 0.307089
H -2.675484 2.477889 1.966524
C -0.158798 2.311811 0.406399
H -0.328667 3.393571 0.221352
C 1.168325 1.852548 0.116767
C 2.236442 2.685373 -0.240396
S 1.625652 0.153967 0.0624
H 2.142347 3.780335 -0.271502
C 3.426825 1.985624 -0.547122
C 3.240589 0.612906 -0.437451
H 4.376995 2.450568 -0.839855
Br 4.525612 -0.712031 -0.751337",Center
ligand14245-0,[H]O[C@]([H])(c1nc([H])c([H])c([H])c1[H])N1C([H])([H])C([H])([H])N(c2c([H])c([H])c([H])c([H])c2[H])[C@]1([H])c1nc([H])c([H])c([H])c1[H],"[[8], [19]]",OC1c2ccccn2->[Ir]<-n2ccccc2C2N(c3ccccc3)CCN12,2.988500000000001,207.1597776498716,"46
ligand14245-0: DUSWAR-subgraph-2. Original M-L.
Zn  -2.3268  0.2777  0.4059
O 1.091506 -2.498146 1.323193
H 1.211449 -2.600431 2.283519
C -0.09971 -1.754066 1.107254
N 0.050546 -0.306078 1.091709
H -0.85793 -1.933758 1.909022
C -0.7125 -2.210712 -0.208012
C 0.949725 0.260338 0.102517
C 0.490423 0.310384 2.352171
N -1.733003 -1.459109 -0.669945
C -0.274025 -3.354628 -0.888882
C 0.389103 1.597488 -0.405887
H 1.057616 -0.436744 -0.757713
N 2.234284 0.435632 0.787926
H 0.04607 1.324161 2.422473
C 2.026234 0.368817 2.231177
H 0.108657 -0.256446 3.219417
C -2.363934 -1.799657 -1.80835
C -0.921292 -3.712684 -2.081068
H 0.562349 -3.931062 -0.47378
N -0.951208 1.745063 -0.405408
C 1.240273 2.613374 -0.871034
C 3.458872 0.179997 0.190417
H 2.457195 1.247045 2.758413
H 2.506697 -0.546393 2.649143
C -1.98373 -2.926435 -2.549339
H -3.187394 -1.119593 -2.095698
H -0.595216 -4.602647 -2.6408
C -1.500049 2.881222 -0.884061
C 0.676016 3.797335 -1.363722
H 2.328879 2.469457 -0.836739
C 3.582964 0.039115 -1.218775
C 4.638296 0.073733 0.974807
H -2.516094 -3.176822 -3.478049
H -2.604811 2.893738 -0.882825
C -0.719625 3.933301 -1.375523
H 1.323288 4.607179 -1.733252
H 2.70193 0.140414 -1.8684
C 4.828949 -0.217598 -1.803545
C 5.876048 -0.179299 0.371336
H 4.585656 0.196954 2.064844
H -1.205267 4.843445 -1.755408
H 4.890672 -0.325441 -2.897497
C 5.987761 -0.331474 -1.019655
H 6.771542 -0.257569 1.007132
H 6.963496 -0.528828 -1.486385",Center
ligand11820-0,[H]c1c([H])c([H])c2c(c1[H])c1/c(=N\C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])n([H])c3c([H])c([H])c([H])c([H])c3c1n2[H],"[[18], [32]]",CN1(C)CCN(->[Ir]<-1)=c1[nH]c2ccccc2c2[nH]c3ccccc3c12,3.2647000000000013,203.4695741443249,"44
ligand11820-0: UYALEM-subgraph-1. Original M-L.
Ru  1.6880  -0.4125  0.0537
N -4.895792 0.484269 0.019387
H -5.738062 1.053438 0.096628
C -4.860305 -0.896111 0.168098
C -3.629808 0.974054 -0.145324
C -3.492534 -1.319149 0.082705
C -5.921093 -1.781479 0.407531
C -2.714343 -0.114067 -0.164281
C -3.23236 2.352938 -0.188358
C -3.210767 -2.685184 0.312294
C -5.605233 -3.13077 0.597761
H -6.960404 -1.425449 0.457944
C -1.309255 0.169803 -0.314372
C -4.105369 3.466992 -0.160587
C -1.824258 2.576995 -0.234228
H -2.180622 -3.059019 0.317705
C -4.263447 -3.571637 0.563945
H -6.411095 -3.853428 0.791827
N -0.958914 1.499802 -0.283354
N -0.315282 -0.716661 -0.47102
H -5.19422 3.311548 -0.122057
C -3.597562 4.76478 -0.191254
C -1.31889 3.895916 -0.269543
H -4.041746 -4.63365 0.74435
H 0.01527 1.678736 -0.606929
C -0.505415 -1.921664 -1.263329
H -4.282894 5.62401 -0.173988
C -2.20202 4.975241 -0.251267
H -0.231689 4.055468 -0.327976
H -1.47546 -1.913301 -1.801032
H -0.491831 -2.842302 -0.637373
C 0.63596 -1.961645 -2.26824
H -1.804742 6.000244 -0.286266
N 1.945413 -1.947714 -1.542562
H 0.582303 -2.858381 -2.925284
H 0.600951 -1.05084 -2.895588
C 3.038563 -1.623229 -2.494494
C 2.217533 -3.294693 -0.984699
H 4.005538 -1.649256 -1.960172
H 2.879522 -0.611447 -2.905792
H 3.059117 -2.372001 -3.315794
H 1.441533 -3.577925 -0.25234
H 3.203339 -3.299275 -0.487799
H 2.235571 -4.047906 -1.802436",Center
ligand30092-0,[H]c1c([H])c([H])c2c([H])c([H])c(C3=N[C@@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O3)nc2c1[H],"[[2], [17]]",CC(C)(C)C1COC2c3ccc4ccccc4n3->[Ir]<-N=21,3.426300000000002,206.43332062583744,"38
ligand30092-0: YULVIL-subgraph-0. Original M-L.
Pd  0.1330  1.1744  -0.2325
C -2.601205 -0.447954 0.220546
C -3.200809 0.684643 0.83865
N -1.264314 -0.437751 -0.107036
C -3.41033 -1.625356 -0.024921
H -2.578925 1.57455 1.012157
C -4.548794 0.663379 1.165948
C -0.703551 -1.587639 -0.561499
C -2.791564 -2.779702 -0.57777
C -4.792055 -1.599987 0.314336
H -4.997584 1.546391 1.645123
C -5.354398 -0.473999 0.895831
C -1.430925 -2.773047 -0.822835
C 0.742512 -1.509794 -0.705216
H -3.400375 -3.673052 -0.783848
H -5.398239 -2.497302 0.117286
H -6.422338 -0.464537 1.160444
H -0.894459 -3.648009 -1.213951
N 1.36017 -0.413629 -0.365663
O 1.502232 -2.528496 -1.129259
C 2.809551 -0.659697 -0.409129
C 2.850929 -1.958703 -1.251525
H 3.286242 0.198198 -0.924633
C 3.432972 -0.785076 1.022379
H 3.027532 -1.765706 -2.329477
H 3.566581 -2.717744 -0.888716
C 2.848071 -1.991657 1.778747
C 4.953406 -0.95487 0.845099
C 3.159352 0.495406 1.830108
H 3.294575 -2.052216 2.79153
H 3.049379 -2.958495 1.273703
H 1.751636 -1.889696 1.911283
H 5.216663 -1.869036 0.272992
H 5.445488 -1.035956 1.835015
H 5.393186 -0.08246 0.320037
H 3.696121 0.447188 2.799385
H 2.078556 0.618876 2.039624
H 3.479813 1.402807 1.28302",Center
ligand16563-0,[H]C1=C([H])C([H])=C(P(C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2OC([H])([H])[H])C2=C(OC([H])([H])[H])C([H])=C([H])C([H])=C2OC([H])([H])[H])C([H])=C1[H],"[[0], [18]]",COc1cccc(OC)c1P1(->[Ir]<-O(C)c2cccc(OC)c21)c1ccccc1,3.4792000000000023,202.17542437749788,"51
ligand16563-0: QEFVAY-subgraph-0. Original M-L.
Pd  1.5436  -0.6123  0.1886
P -0.649244 -0.036799 0.295484
C -1.305586 1.039206 -1.021902
C -1.154338 0.532033 1.957796
C -1.457243 -1.670341 0.033789
C -2.05504 2.227739 -0.804787
C -1.008404 0.646123 -2.355258
C -0.237828 1.305131 2.699191
C -2.400762 0.183362 2.515527
C -0.66559 -2.817982 0.208784
C -2.78706 -1.837263 -0.440635
C -2.493415 2.994904 -1.904852
O -2.294628 2.564976 0.480086
C -1.445495 1.413942 -3.450074
O -0.289851 -0.500627 -2.473905
C -0.578387 1.743727 3.987266
H 0.739753 1.561263 2.261649
C -2.727598 0.616585 3.80802
H -3.120175 -0.40766 1.931782
O 0.639982 -2.657471 0.707675
C -1.124454 -4.104363 -0.094668
O -3.530535 -0.711686 -0.533164
C -3.259335 -3.126112 -0.766654
C -2.184858 2.578624 -3.205464
H -3.069503 3.914931 -1.747964
C -3.013678 3.751875 0.780589
H -1.214776 1.114455 -4.479552
C 0.080417 -0.964586 -3.764456
H 0.135999 2.350903 4.56314
C -1.821041 1.399449 4.543236
H -3.699488 0.342198 4.245238
C 0.718765 -2.941905 2.127422
H -0.467395 -4.973169 0.049281
C -2.427511 -4.241256 -0.594398
C -4.81958 -0.766839 -1.132397
H -4.278817 -3.264428 -1.148675
H -2.5283 3.184438 -4.057319
H -2.489652 4.655015 0.399984
H -4.043404 3.723655 0.362946
H -3.068904 3.798895 1.883254
H 0.655686 -1.894064 -3.600811
H -0.811923 -1.193949 -4.385492
H 0.718472 -0.22599 -4.295239
H -2.082504 1.73601 5.557767
H 0.091877 -2.226581 2.69903
H 0.382074 -3.979894 2.320217
H 1.777338 -2.831955 2.418988
H -2.807673 -5.24035 -0.853724
H -5.185477 0.275241 -1.160838
H -4.765916 -1.163329 -2.16866
H -5.522336 -1.38693 -0.535403",Center
ligand13010-0,[H]c1nc(-c2nc([H])nc3c([H])c([H])c([H])c([H])c23)c2c([H])c([H])c([H])c([H])c2n1,"[[1], [10]]",c1ccc2c3-c4c5ccccc5ncn4->[Ir]<-n3cnc2c1,3.240000000000002,203.8194966639591,"31
ligand13010-0: KOFPUR-subgraph-1. Original M-L.
Ir  -0.0483  -0.4141  -0.8095
C -2.209003 -2.525587 -0.501679
N -1.867191 -1.215414 -0.281134
N -3.43579 -2.987977 -0.461416
H -1.363392 -3.193913 -0.737012
C -2.833505 -0.305211 0.013437
C -4.454342 -2.090979 -0.332952
C -2.285091 1.002543 0.416858
C -4.206233 -0.677339 -0.142843
C -5.792905 -2.559566 -0.44667
C -2.887478 1.974143 1.285089
N -1.004799 1.200234 -0.001437
C -5.304515 0.227512 -0.221496
C -6.84429 -1.656879 -0.462161
H -5.942627 -3.641868 -0.564122
C -4.057396 1.770596 2.072797
C -2.179485 3.229262 1.41868
C -0.407753 2.417273 0.215773
H -5.128424 1.310549 -0.198384
C -6.593372 -0.258857 -0.384137
H -7.87789 -2.016857 -0.573005
H -4.556216 0.793735 2.077657
C -4.548631 2.795293 2.870239
C -2.73203 4.273462 2.208607
N -0.957994 3.425442 0.839707
H 0.609866 2.527158 -0.191235
H -7.43212 0.447695 -0.469295
H -5.443397 2.61898 3.485357
C -3.906659 4.062062 2.914597
H -2.176193 5.220082 2.259475
H -4.327643 4.863988 3.538861",Center
ligand9923-0,[H]Oc1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])nc(-c2nc([H])c([H])c([H])c2[H])c1[H],"[[0], [9]]",Oc1ccccc1-c1ccn2->[Ir]<-n3ccccc3-c2c1,3.516200000000002,204.03475692419465,"32
ligand9923-0: COQSAF-subgraph-1. Original M-L.
Mn  2.1680  -0.5468  0.4899
N 1.857529 1.441424 0.156477
C 2.828285 2.366898 0.004698
C 0.557258 1.819941 -0.008513
H 3.861316 2.016075 0.135697
C 2.558485 3.699415 -0.317365
C -0.418725 0.73997 0.190228
C 0.2157 3.146109 -0.330752
C 1.224606 4.099204 -0.490222
H 3.390999 4.407282 -0.433763
N 0.134094 -0.46762 0.498498
C -1.806842 0.908511 0.083141
H -0.838099 3.425431 -0.461557
H 0.974578 5.138626 -0.747879
C -0.696575 -1.513392 0.694269
C -2.685202 -0.174044 0.286675
H -2.212645 1.890291 -0.193632
C -2.083522 -1.416364 0.596014
H -0.221457 -2.474979 0.932915
C -4.150159 0.020203 0.201415
H -2.695805 -2.310019 0.763232
C -4.732659 1.229136 0.645419
C -5.017675 -0.969868 -0.341825
C -6.108903 1.468835 0.564051
H -4.077731 1.989732 1.096431
O -4.474524 -2.135261 -0.785014
C -6.401555 -0.724921 -0.431026
H -6.527384 2.416097 0.933054
C -6.94636 0.48374 0.017622
H -5.182392 -2.682108 -1.174251
H -7.053674 -1.50182 -0.863523
H -8.031234 0.651193 -0.056855",Center
ligand20590-0,[H]c1nc(C([H])([H])SC([H])([H])c2nc([H])c([H])c([H])c2[H])c([H])c([H])c1[H],"[[9], [11]]",c1ccn2->[Ir]<-n3ccccc3CSCc2c1,2.910000000000001,207.0047688900479,"28
ligand20590-0: FEYCIW-subgraph-2. Original M-L.
Hg  0.0005  -1.3944  0.0005
S -0.001084 3.242294 -0.001406
C 0.731247 2.078079 1.227135
C -0.732861 2.076698 -1.228952
C 2.030924 1.524753 0.710855
H 0.88674 2.698016 2.131311
H 0.010532 1.272646 1.474592
H -0.01167 1.271489 -1.475716
C -2.032203 1.523029 -0.712187
H -0.88873 2.69584 -2.133612
N 1.978975 0.369891 0.015556
C 3.244251 2.227109 0.868811
N -1.979828 0.367899 -0.01739
C -3.245646 2.225405 -0.869243
C 3.093141 -0.104521 -0.57149
H 3.259249 3.168597 1.437659
C 4.409347 1.718556 0.286123
C -3.093701 -0.106801 0.569995
C -4.410435 1.716537 -0.286245
H -3.260938 3.167169 -1.437626
H 2.963626 -1.026462 -1.164288
C 4.334667 0.532814 -0.462291
H 5.367813 2.246167 0.406614
H -2.963903 -1.028875 1.162502
C -4.335322 0.530468 0.461618
H -5.368986 2.244154 -0.406033
H 5.221523 0.105589 -0.951994
H -5.221914 0.102977 0.951567",Center
ligand11531-0,[H]C1=C([H])N(N(C([H])([H])[H])C([H])([H])[H])C(P2C(C([H])([H])[H])=C(C([H])([H])[H])C(C([H])([H])[H])=C2C([H])([H])[H])=C1[H],"[[0], [16]]",Cc1c(C)c(C)p2(->[Ir]<-N(C)(C)n3cccc3-2)c1C,3.8951800000000025,203.53557007153253,"39
ligand11531-0: EMUQAG-subgraph-2. Original M-L.
Pd  -1.0380  -0.9544  0.0001
P 0.784828 0.302114 0.000452
C 2.014769 0.178614 1.330735
C 0.044493 1.948772 0.000784
C 2.013778 0.179233 -1.33085
C 1.609669 0.194752 2.767112
C 3.234267 -0.037983 0.749897
C 0.530448 3.259199 0.001062
N -1.341502 2.032647 0.000516
C 1.607645 0.19672 -2.766908
C 3.233742 -0.037539 -0.751092
H 2.482919 0.202673 3.447478
H 0.995465 -0.700627 3.004381
H 0.986751 1.084929 2.999453
C 4.507717 -0.29689 1.498361
H 1.591188 3.53314 0.00136
C -0.590472 4.134871 0.000903
N -2.205468 0.888178 -0.000072
C -1.742274 3.349345 0.000565
H 2.480412 0.206228 -3.447879
H 0.983785 1.086648 -2.997695
H 0.994047 -0.698878 -3.004898
C 4.50663 -0.296063 -1.500634
H 4.366003 -0.238422 2.592965
H 5.300438 0.426661 1.214794
H 4.903915 -1.307422 1.26301
H -0.57178 5.230649 0.001051
C -3.044801 0.883579 1.226972
C -3.043483 0.883833 -1.228037
H -2.799514 3.632542 0.000424
H 4.364641 -0.234442 -2.595035
H 4.901427 -1.307852 -1.26824
H 5.300469 0.42553 -1.215316
H -2.379453 0.920412 2.108081
H -3.602065 -0.073707 1.222085
H -3.740506 1.749867 1.233794
H -2.377165 0.920468 -2.108427
H -3.738915 1.750332 -1.235604
H -3.600998 -0.073302 -1.223775",Center
ligand5884-0,[H]c1nc(-c2nc([H])c3c(c2[H])C([H])([H])[C@]2([H])C([H])([H])[C@@]3([H])C2(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1[H],"[[2], [14]]",CC1(C)C2Cc3cc4-c5ccccn5->[Ir]<-n4cc3C1C2,3.8294000000000015,202.1585002171659,"38
ligand5884-0: PANLIC-subgraph-0. Original M-L.
Zn  -2.0641  -1.2982  -0.0376
C 0.913658 -0.802487 -0.5941
H 0.873246 -1.89253 -0.753049
N -0.265689 -0.193353 -0.402369
C 2.129991 -0.111976 -0.549351
C -0.311544 1.124295 -0.109032
C 3.476832 -0.738877 -0.771822
C 2.104806 1.275695 -0.25236
C -1.671091 1.667356 0.149679
C 0.867169 1.89049 -0.027903
H 3.407699 -1.816579 -1.018918
C 4.281208 0.218169 -1.70289
C 4.454389 -0.299723 0.394237
C 3.432973 1.997493 -0.141235
C -1.979694 3.041422 0.171793
N -2.633096 0.737571 0.345588
H 0.823392 2.95516 0.245117
H 5.173477 -0.264889 -2.138893
H 3.713561 0.723471 -2.510396
C 4.600104 1.038342 -0.423618
C 3.910787 -0.245111 1.820615
C 5.748865 -1.121201 0.386691
H 3.522552 2.449049 0.870818
H 3.455435 2.848297 -0.857084
H -1.199434 3.792634 -0.012045
C -3.304511 3.433252 0.400127
C -3.909654 1.105554 0.525011
H 5.57492 1.563965 -0.3617
H 2.954097 0.302656 1.911156
H 4.646927 0.240421 2.494541
H 3.733446 -1.27075 2.204358
H 6.500875 -0.655365 1.056588
H 6.205498 -1.209412 -0.617583
H 5.557316 -2.147692 0.760762
C -4.292444 2.452131 0.57615
H -3.568041 4.501355 0.420158
H -4.636005 0.279729 0.597015
H -5.34557 2.721671 0.738209",Center
ligand13395-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])[C@@]([H])(N2CN(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])=C1[H],"[[0], [22]]",CC(C)C1CP(->[Ir]<-[Be]=[C]2N(C(C)C)CCN21)(c1ccccc1)c1ccccc1,4.166190000000004,209.55351260308456,"58
ligand13395-0: RENTIO-subgraph-0. Original M-L.
Ir  -0.4367  -0.6597  -0.4703
P 1.212162 0.658415 0.501166
C 1.00205 0.630699 2.363378
C 2.964406 0.20864 0.189994
C 1.125546 2.426867 0.027526
C -0.194571 -0.216738 2.85837
H 0.858145 1.68265 2.681209
H 1.948379 0.287074 2.821124
C 3.747126 0.947816 -0.720651
C 3.504135 -0.954155 0.782394
C 1.802731 3.424088 0.761279
C 0.41571 2.780001 -1.13759
N -1.436431 0.245764 2.225477
C -0.00489 -1.748916 2.756749
H -0.319873 0.014528 3.938454
C 5.055966 0.536478 -1.018165
H 3.338396 1.85304 -1.193382
H 2.896702 -1.559963 1.47149
C 4.814102 -1.355538 0.486473
C 1.752858 4.760211 0.339699
H 2.386287 3.15929 1.656933
C 0.376299 4.117847 -1.561487
H -0.10744 1.989844 -1.701448
C -1.654945 0.278138 0.880917
C -2.331002 1.159861 2.951248
H 0.208032 -1.959529 1.676363
C -1.28441 -2.492856 3.152455
C 1.167861 -2.229828 3.61893
C 5.592901 -0.610214 -0.41416
H 5.66132 1.122644 -1.725576
H 5.228078 -2.258234 0.960065
C 1.040493 5.107954 -0.821078
H 2.280281 5.535133 0.915759
H -0.17767 4.388059 -2.47296
N -2.735867 1.055833 0.645939
H -1.767998 2.063723 3.279555
H -2.754311 0.674331 3.852467
C -3.391828 1.487014 1.89207
H -1.15588 -3.586018 3.025972
H -1.534938 -2.312922 4.2196
H -2.153841 -2.177672 2.544849
H 1.309878 -3.322484 3.504881
H 2.131399 -1.746543 3.365645
H 0.974005 -2.034073 4.694889
H 6.620675 -0.926373 -0.646323
H 1.008047 6.156998 -1.151294
C -3.274189 1.418376 -0.671208
H -3.652969 2.562018 1.858648
H -4.32994 0.911171 2.048259
C -4.675373 0.835005 -0.885424
H -2.560614 0.954627 -1.385016
C -3.249986 2.937306 -0.878918
H -5.009016 1.014657 -1.926055
H -5.421045 1.310662 -0.215956
H -4.69799 -0.25725 -0.698809
H -2.24143 3.352135 -0.690288
H -3.975076 3.456596 -0.219472
H -3.534369 3.177056 -1.922273",Center
