tmQMg-L ligand ID,Decoded SMILES,Connection IDs,Encoded SMILES,log P,Exact cone angle ($^\circ$),M-L XYZ,Sampling region
ligand31274-0,[H]c1c([H])c([H])c(S(=O)(=O)C([H])([H])C([H])([H])n2c(C([H])([H])[H])nc3c([H])c([H])c([H])c([H])c32)c([H])c1[H],[[5]],[Li]<-n1c(C)n(CCS(=O)(=O)c2ccccc2)c2ccccc21,2.818620000000001,160.030814456574,"38
ligand31274-0: MIJMIE-subgraph-3. Original M-L.
Zn  4.4490  -0.0009  -0.0002
N 0.940227 2.348319 0.473509
C 2.213544 2.166773 -0.036331
C 0.817754 1.550403 1.608489
C -0.189051 2.957132 -0.208484
C 2.713615 2.896327 -1.22998
N 2.913253 1.310476 0.71205
C 2.079756 0.914586 1.758923
C -0.253305 1.323411 2.486301
H 0.165496 3.743533 -0.899013
H -0.833548 3.448721 0.549049
C -0.963716 1.874831 -0.963014
H 2.776635 3.984486 -1.018376
H 2.048913 2.75406 -2.105028
H 3.724222 2.516841 -1.487402
C 2.314486 0.050828 2.843855
H -1.235452 1.799898 2.354826
C -0.014737 0.437597 3.548085
H -1.116207 0.980646 -0.328187
H -0.460032 1.548362 -1.896059
S -2.618157 2.390106 -1.505129
C 1.247795 -0.179557 3.725318
H 3.309045 -0.407646 2.964565
H -0.832474 0.216831 4.24996
O -2.463726 3.643679 -2.282242
O -3.257015 1.187596 -2.10212
C -3.449261 2.789281 0.050161
H 1.397822 -0.851214 4.584067
C -3.805417 4.12554 0.284872
C -3.714853 1.775391 0.984326
C -4.439496 4.451497 1.493928
H -3.580855 4.882879 -0.480666
C -4.335544 2.118174 2.194182
H -3.44734 0.723139 0.812633
H -4.72986 5.493946 1.693095
C -4.698565 3.452151 2.446961
H -4.533327 1.324251 2.929531
H -5.189439 3.715681 3.395959",Center
ligand14306-0,[H]C1=NC(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])=NC([H])=C1[H],[[0]],[Li]<-P(c1ccccc1)(c1ccccc1)c1ncccn1,2.2348,156.9375197752746,"33
ligand14306-0: NITZOF-subgraph-4. Original M-L.
Fe  0.0001  -1.2660  0.0009
P 1.879674 -0.123819 -0.011611
C 3.227898 -0.824 1.034255
C 1.854592 1.661136 0.457697
C 2.658886 -0.082624 -1.704323
C 3.999295 -0.03277 1.906339
C 3.458259 -2.213739 0.968521
C 2.796573 2.580874 -0.048813
C 0.853823 2.114491 1.338128
N 2.122606 0.799446 -2.569807
N 3.593565 -1.002772 -1.987306
C 4.996582 -0.625774 2.697573
H 3.817207 1.04965 1.974153
H 2.839745 -2.833823 0.303591
C 4.463024 -2.797909 1.750118
C 2.725701 3.934832 0.310002
H 3.588887 2.242003 -0.732474
H 0.087756 1.425882 1.725351
C 0.791473 3.467304 1.702057
C 2.571678 0.752597 -3.831603
C 4.035553 -1.037455 -3.253442
C 5.233302 -2.00598 2.618512
H 5.58946 -0.001105 3.383262
H 4.639495 -3.882631 1.688259
C 1.720083 4.381785 1.183439
H 3.459861 4.646478 -0.098124
H -0.010235 3.805266 2.375764
H 2.126355 1.46999 -4.543598
C 3.553818 -0.162967 -4.238823
H 4.803712 -1.7959 -3.489013
H 6.014527 -2.468748 3.240896
H 1.659716 5.447012 1.454627
H 3.917102 -0.199934 -5.275801",Center
ligand18589-0,[H]C1=C([H])C([H])=C(CN(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1[H],[[0]],[Be]=[C](c1ccccc1)N(CC)CC,2.4152900000000006,157.33342734839388,"28
ligand18589-0: MORSOB-subgraph-2. Original M-L.
Pd  0.6044  -0.7250  -0.0359
C 1.096614 1.138912 0.522078
N 1.668339 1.482424 1.656109
C 0.818356 2.169779 -0.499881
C 1.902203 0.49153 2.725784
C 2.231189 2.830018 1.909297
C 1.578443 2.219831 -1.689099
C -0.290071 3.032999 -0.342817
H 2.940479 0.636512 3.089367
C 0.890962 0.616215 3.860658
H 1.852733 -0.506457 2.247339
H 2.152606 3.023265 2.997748
H 1.596457 3.573298 1.392665
C 3.677259 2.928343 1.429156
H 2.410874 1.510631 -1.816697
C 1.244398 3.139784 -2.691478
C -0.628121 3.933145 -1.36261
H -0.905274 2.965491 0.567545
H 0.891098 1.627367 4.316666
H 1.142207 -0.109262 4.659522
H -0.127711 0.381193 3.499587
H 4.320331 2.1611 1.904117
H 4.091119 3.926336 1.674536
H 3.732381 2.785341 0.332518
H 1.844287 3.177194 -3.613482
C 0.140518 3.994559 -2.535553
H -1.504097 4.588181 -1.240557
H -0.12842 4.701554 -3.334632",Center
ligand24880-0,[H]Oc1c([H])c([H])c([H])c([H])c1C([H])([H])N([H])c1nc([H])c([H])c([H])c1[H],[[3]],[Li]<-n1ccccc1NCc1ccccc1O,2.3993000000000007,156.1583299101943,"28
ligand24880-0: VIJSOX-subgraph-0. Original M-L.
Pd  0.0000  -0.0001  -0.0001
C 1.226209 -2.468563 -0.983658
H 0.204894 -2.520582 -1.384113
C 2.139905 -3.500706 -1.174361
N 1.513321 -1.353414 -0.271922
H 1.855444 -4.383012 -1.762316
C 3.410507 -3.372847 -0.581969
C 2.74978 -1.202379 0.297302
H 4.164967 -4.165163 -0.701225
C 3.721144 -2.232598 0.149012
N 2.987983 -0.063776 1.004199
H 4.71415 -2.102935 0.596151
H 2.363184 0.718831 0.744731
C 4.300835 0.27271 1.516787
H 4.664073 -0.533628 2.186959
H 4.175488 1.158887 2.17435
C 5.351919 0.562602 0.455168
C 5.009829 1.048286 -0.817992
C 6.717285 0.339914 0.75116
C 5.994692 1.31481 -1.782367
H 3.946417 1.217423 -1.055256
O 7.016332 -0.144137 1.996117
C 7.707462 0.602954 -0.212873
C 7.345253 1.091027 -1.476829
H 5.703042 1.695326 -2.772066
H 7.980596 -0.276917 2.051106
H 8.766848 0.419897 0.033953
H 8.127703 1.293533 -2.223847",Center
ligand30607-0,[H]c1nc(N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1NCc1ccccc1,2.6937000000000006,151.91560454313912,"27
ligand30607-0: MUBCAP-subgraph-1. Original M-L.
Ir  1.4209  0.1619  0.2275
N -0.088943 1.525797 -0.399988
C 0.199898 2.470807 -1.325575
C -1.379157 1.397777 0.049732
H 1.260716 2.542966 -1.605955
C -0.765644 3.292488 -1.904075
N -1.590236 0.507718 1.05817
C -2.419924 2.163318 -0.542672
C -2.105803 3.107341 -1.516506
H -0.473821 4.041324 -2.652081
H -0.73988 0.284695 1.605461
C -2.885258 0.268039 1.652289
H -3.457847 2.005531 -0.224364
H -2.907373 3.709163 -1.970728
C -3.840065 -0.508143 0.756562
H -3.37273 1.218065 1.976846
H -2.704086 -0.310878 2.581969
C -5.23045 -0.319584 0.867008
C -3.351212 -1.441991 -0.17651
H -5.622962 0.417723 1.586503
C -6.117906 -1.05778 0.068997
H -2.262917 -1.578861 -0.273241
C -4.236371 -2.177892 -0.977716
H -7.202772 -0.898514 0.165659
C -5.622613 -1.989668 -0.856686
H -3.839691 -2.903287 -1.704543
H -6.316973 -2.564997 -1.487617",Center
ligand20537-0,[H]C([H])([H])C([H])(OSOC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-S(OC(C)C)OC(C)C,2.3996000000000004,154.23864185027605,"24
ligand20537-0: LIFLAN-subgraph-2. Original M-L.
Pd  0.8722  -1.1872  -0.0740
S 1.341315 0.676382 -1.309408
O 2.414459 1.621079 -0.495595
O -0.080186 1.565213 -1.21227
C 2.422719 1.610273 0.980446
C -0.378495 2.408852 -2.366405
C 3.795896 1.126008 1.410063
C 2.041575 3.006043 1.446133
H 1.645617 0.882498 1.306551
H 0.552636 2.948562 -2.65451
C -1.415565 3.402397 -1.864331
C -0.868277 1.544859 -3.521568
H 3.855275 1.083369 2.516375
H 4.587403 1.809528 1.041772
H 3.977258 0.112195 1.002128
H 2.034202 3.047823 2.554217
H 1.031063 3.267631 1.077704
H 2.766586 3.758944 1.07597
H -1.72286 4.086314 -2.680052
H -1.00922 4.007342 -1.030514
H -2.310818 2.858306 -1.501156
H -1.765703 0.973219 -3.21052
H -0.086936 0.822902 -3.833581
H -1.124931 2.169714 -4.40032",Center
ligand17751-0,[H]/C(=N\c1c([H])c([H])c([H])c([H])c1[H])c1nc([H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1C=Nc1ccccc1,2.832200000000001,158.9073290510252,"25
ligand17751-0: VUFQIX-subgraph-3. Original M-L.
Re  1.1457  -1.2895  -0.0871
N 1.317977 1.414319 0.288676
C 2.579953 1.827346 0.485821
C 0.403425 2.319958 -0.138937
H 3.295545 1.047736 0.792923
C 3.004748 3.147528 0.269763
C 0.763084 3.650317 -0.442308
C -1.013522 1.927673 -0.28901
H 4.05179 3.424534 0.458466
C 2.077901 4.075239 -0.222428
H -0.001244 4.342015 -0.826704
N -1.578176 1.065037 0.476359
H -1.580113 2.469423 -1.083362
H 2.374699 5.113245 -0.435321
C -2.887955 0.64317 0.226563
C -3.32876 0.319076 -1.079422
C -3.768765 0.471769 1.31936
H -2.613181 0.373365 -1.913069
C -4.636986 -0.139134 -1.282072
H -3.404859 0.702785 2.331225
C -5.080959 0.038106 1.101232
H -4.965948 -0.408799 -2.297303
C -5.52078 -0.269744 -0.198473
H -5.76605 -0.074459 1.955271
H -6.547233 -0.63009 -0.363132",Center
ligand16088-0,[H]/C(=N\N([H])c1nc([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],[[0]],[Li]<-n1ccccc1NN=Cc1ccccc1,2.5276000000000005,157.02565249742568,"27
ligand16088-0: KONXUI-subgraph-3. Original M-L.
Zn  0.0000  0.0001  -0.0001
N 1.061393 1.697642 0.998436
C 0.290611 2.742746 1.353095
C 2.409311 1.839918 1.020322
H -0.794104 2.553743 1.315785
C 0.811484 3.987438 1.713777
C 3.028482 3.073088 1.347753
N 3.130234 0.709263 0.710753
C 2.212203 4.146622 1.693534
H 0.140984 4.811673 1.993074
H 4.123426 3.138008 1.330689
N 4.454979 0.745683 0.543739
H 2.594187 -0.184458 0.618771
H 2.666349 5.114218 1.957404
C 5.047447 -0.371681 0.23707
H 4.460193 -1.31027 0.124016
C 6.488942 -0.452271 0.022868
C 7.330275 0.682542 0.132723
C 7.073163 -1.697892 -0.306813
C 8.706568 0.567661 -0.08052
H 6.87444 1.650251 0.387523
H 6.428094 -2.58665 -0.395845
C 8.453619 -1.808879 -0.519646
H 9.348193 1.457958 0.008012
C 9.276759 -0.677278 -0.407499
H 8.890842 -2.786142 -0.775365
H 10.361196 -0.762587 -0.574492",Center
ligand12555-0,[H]C([H])([H])OC(=O)C([H])([H])P(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],[[0]],[Li]<-P(CC(=O)OC)(C(C)C)C(C)C,2.458100000000001,156.27314733084833,"32
ligand12555-0: NAPYOS-subgraph-1. Original M-L.
Ir  -0.4449  -0.3832  0.0624
P 1.864806 -0.415498 0.392877
C 2.600596 0.965108 -0.628777
C 2.408888 -0.050381 2.14444
C 2.749268 -1.989221 -0.104739
H 2.314333 0.732321 -1.673441
H 2.034336 1.862455 -0.313159
C 4.068645 1.213995 -0.442686
H 3.519726 -0.045442 2.125808
C 1.927999 1.339373 2.57876
C 1.906679 -1.150464 3.087105
C 2.722448 -2.151402 -1.631047
H 2.074571 -2.757353 0.335608
C 4.15931 -2.16942 0.46755
O 4.575483 1.800426 0.500429
O 4.803842 0.681416 -1.45762
H 0.83159 1.441294 2.44046
H 2.443053 2.136856 2.009971
H 2.156417 1.49571 3.653687
H 0.798232 -1.162519 3.110213
H 2.274627 -0.963815 4.117291
H 2.240915 -2.162729 2.784704
H 1.726152 -1.920173 -2.059245
H 2.993818 -3.193216 -1.9003
H 3.459104 -1.474737 -2.109408
H 4.18371 -2.155643 1.574248
H 4.856713 -1.393388 0.095225
H 4.563846 -3.150846 0.141658
C 6.22206 0.833866 -1.330051
H 6.660806 0.392463 -2.242355
H 6.59518 0.305146 -0.428572
H 6.498899 1.903321 -1.24107",Center
ligand13544-0,[H]/N=C(\SC([H])([H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H],[[0]],[Li]<-N=C(Cc1ccccc1)SCC,2.9594700000000014,155.1988933726595,"26
ligand13544-0: LIHXOR-subgraph-3. Original M-L.
Pt  -0.3787  0.9507  -0.5802
N -2.33354 0.632764 -0.95225
H -2.854754 1.517804 -0.889418
C -3.067107 -0.439065 -1.00386
C -2.481314 -1.830245 -1.006401
S -4.825027 -0.427799 -1.00505
H -1.470516 -1.762276 -1.461239
C -2.419708 -2.408712 0.399088
H -3.109015 -2.478741 -1.650054
C -5.25501 1.312099 -0.614714
C -1.490914 -1.907494 1.332834
C -3.297551 -3.435047 0.795603
H -4.753345 1.975159 -1.35333
H -6.335916 1.352616 -0.860074
C -4.988818 1.724304 0.831127
H -0.813283 -1.090036 1.028838
C -1.438278 -2.428031 2.633297
C -3.242589 -3.959813 2.096172
H -4.0311 -3.829748 0.074726
H -5.489683 1.032359 1.535682
H -5.386605 2.745446 1.004365
H -3.907008 1.746597 1.074829
H -0.708551 -2.023369 3.351446
C -2.312825 -3.456874 3.019378
H -3.931727 -4.766541 2.389426
H -2.270616 -3.86623 4.040271",Center
ligand9264-0,[H]C1=NC([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],[[7]],[Li]<-P(c1ccccc1)(c1ccccc1)c1cccnc1,2.8398000000000003,162.27094175935633,"34
ligand9264-0: NOCPAZ-subgraph-0. Original M-L.
Rh  0.0206  1.2048  0.0447
N -3.32897 1.35491 -3.311005
C -2.497833 0.912923 -2.356234
C -4.645117 1.156831 -3.128649
C -2.923067 0.242643 -1.187294
H -1.417429 1.107812 -2.494097
H -5.313351 1.535019 -3.923694
C -5.182316 0.516262 -2.000639
P -1.625942 -0.29502 0.027613
C -4.303793 0.04942 -1.012606
H -6.270634 0.390674 -1.895337
C -2.582975 -0.412895 1.612595
C -1.397964 -2.074269 -0.427069
H -4.691472 -0.445035 -0.109154
C -2.443912 0.641267 2.539226
C -3.450957 -1.484269 1.913151
C -1.56007 -2.499253 -1.761396
C -0.995305 -3.01493 0.544752
H -1.759168 1.469463 2.296321
C -3.159095 0.622974 3.746014
C -4.163054 -1.500097 3.122897
H -3.560893 -2.31936 1.204955
H -1.862202 -1.778639 -2.534996
C -1.340391 -3.839044 -2.111556
H -0.855593 -2.704731 1.58943
C -0.780978 -4.355227 0.191685
C -4.018092 -0.448017 4.041436
H -3.039794 1.449716 4.462943
H -4.833169 -2.343455 3.350334
C -0.957415 -4.772688 -1.136229
H -1.467324 -4.152964 -3.158453
H -0.473018 -5.075957 0.964619
H -4.573667 -0.465427 4.991603
H -0.78968 -5.824646 -1.413216",Center
ligand23321-0,[H]C1=C([H])C(N2C([H])([H])C([H])=C([H])C2([H])[H])=C([H])C([H])=C1COC([H])([H])C([H])([H])[H],[[21]],[Be]=[C](OCC)c1ccc(N2CC=CC2)cc1,2.486190000000001,157.4224051028307,"31
ligand23321-0: TENGUQ-subgraph-0. Original M-L.
W  1.9471  -0.4472  0.0219
C -5.891125 -1.461141 -0.163403
H -5.506801 -2.160423 0.61842
H -5.617379 -1.913153 -1.147726
C -7.36942 -1.220182 -0.037847
N -5.330285 -0.119374 -0.01032
H -8.108899 -2.029727 -0.105346
C -7.632529 0.082979 0.161255
C -3.993583 0.155067 -0.051138
C -6.365823 0.891738 0.19657
H -8.626423 0.533856 0.286378
C -3.032501 -0.877116 -0.260724
C -3.505655 1.486584 0.114745
H -6.341492 1.676763 -0.598058
H -6.232113 1.427088 1.168144
C -1.674153 -0.58947 -0.285227
H -3.359011 -1.915158 -0.406322
H -4.209296 2.313002 0.283606
C -2.145059 1.754318 0.069844
H -0.97134 -1.413078 -0.457914
C -1.172102 0.729148 -0.121544
H -1.798161 2.787992 0.200871
C 0.265969 1.035124 -0.149233
O 0.39467 2.362192 -0.223875
C 1.655234 3.050646 -0.270452
C 1.385835 4.526518 -0.054604
H 2.117623 2.859578 -1.260226
H 2.328246 2.634079 0.504163
H 0.701974 4.925687 -0.829631
H 2.337346 5.091138 -0.108445
H 0.932594 4.706925 0.940239",Center
ligand7685-0,[H]C#CC([H])([H])P(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],[[0]],[Li]<-P(CC#C)(c1ccccc1)c1ccccc1,2.7525000000000013,157.2882789110006,"30
ligand7685-0: TATBAR-subgraph-0. Original M-L.
Co  -0.0015  -1.3209  0.1524
P -1.619173 0.122285 0.280958
C -3.313505 -0.599107 0.394818
C -1.744461 1.205009 -1.206841
C -1.672303 1.376864 1.68483
C -4.464757 0.1471 0.070958
C -3.445096 -1.925234 0.84611
C -1.636009 2.610511 -1.176324
C -1.836207 0.55252 -2.457796
H -2.576709 2.011138 1.561016
H -0.776092 2.024268 1.580161
C -1.66756 0.711731 2.972617
C -5.735608 -0.4292 0.206849
H -4.365383 1.179353 -0.301175
H -2.53338 -2.498884 1.076142
C -4.718953 -2.497393 0.985789
C -1.607722 3.346183 -2.37426
H -1.554792 3.146934 -0.220804
H -1.891009 -0.546383 -2.495116
C -1.820986 1.289403 -3.647852
C -1.655758 0.109224 4.036152
H -6.632345 0.154656 -0.05171
C -5.863908 -1.751004 0.666968
H -4.816526 -3.534675 1.3408
H -1.513901 4.442482 -2.336217
C -1.69833 2.689996 -3.610471
H -1.884441 0.764911 -4.612982
H -1.633532 -0.429382 4.972334
H -6.862725 -2.201846 0.771264
H -1.67124 3.267877 -4.546601",Center
ligand11961-0,[H]C1=C([H])C([H])=C(C(=C)/C([H])=C(\[H])C([H])([H])[H])C([H])=C1[H],[[0]],[Be]=[C]=C(C=CC)c1ccccc1,2.956090000000001,157.37905484209364,"22
ligand11961-0: VIBDEQ-subgraph-1. Original M-L.
Fe  -0.2680  -0.0307  1.1107
C 0.893684 1.089609 0.477447
C 1.811481 1.947026 0.00473
C 1.468835 3.23631 -0.613251
C 3.251 1.540779 0.14534
H 0.394868 3.442119 -0.747718
C 2.364092 4.175246 -1.01039
C 3.845214 1.455477 1.420767
C 4.033534 1.276693 -0.998433
C 1.991498 5.476189 -1.646162
H 3.440532 3.982408 -0.857807
H 3.237735 1.683375 2.309716
C 5.202163 1.120971 1.551959
C 5.387617 0.943429 -0.864931
H 3.570845 1.336382 -1.994594
H 2.442501 5.575186 -2.657616
H 2.381696 6.334353 -1.056976
H 0.893887 5.594366 -1.743809
H 5.660062 1.071011 2.55153
C 5.975775 0.866706 0.409313
H 5.989817 0.738586 -1.762766
H 7.041155 0.610404 0.509937",Center
ligand23106-0,[H]c1c(C([H])([H])[H])c([H])c2nc(C([H])([H])[H])oc2c1[H],[[5]],[Li]<-n1c(C)oc2ccc(C)cc21,2.4446400000000006,158.86571969115303,"21
ligand23106-0: NAQMIB-subgraph-1. Original M-L.
Pt  -1.3154  -0.3430  -0.1283
O 1.801126 2.435054 -0.361537
C 2.564647 1.305188 -0.139323
C 0.514895 2.03469 -0.398687
C 3.948101 1.189281 -0.014779
C 1.692028 0.208978 -0.040003
N 0.3967 0.719669 -0.226055
C -0.553806 3.039188 -0.582312
C 4.426879 -0.105623 0.224504
H 4.615922 2.057637 -0.093469
C 2.180992 -1.082113 0.215068
H -1.262908 2.714367 -1.368462
H -1.135917 3.13097 0.358485
H -0.114492 4.016539 -0.848477
C 3.573718 -1.239407 0.348011
H 5.51201 -0.252891 0.334346
H 1.497084 -1.933703 0.34681
C 4.173446 -2.590014 0.642502
H 3.406432 -3.386575 0.670405
H 4.931206 -2.866355 -0.118837
H 4.692799 -2.585756 1.623005",Center
ligand2616-0,[H]C1=C([H])C([H])=C(P(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(CC)(CC)c1ccccc1,2.833600000000001,156.40584252853762,"27
ligand2616-0: QICVAA-subgraph-3. Original M-L.
Cu  0.2867  -0.3896  0.2598
P -1.510542 -1.327468 -0.792753
C -3.174514 -1.098736 -0.034825
C -1.394126 -3.192957 -0.802934
C -1.792268 -0.899798 -2.582381
C -4.321931 -0.703463 -0.752819
C -3.278308 -1.310551 1.35953
H -1.346906 -3.463378 0.273074
C -2.506669 -3.951372 -1.520512
H -0.39256 -3.440061 -1.215147
H -2.701992 -1.406387 -2.96719
H -1.995327 0.192671 -2.595801
C -0.578113 -1.234897 -3.448248
C -5.55057 -0.534911 -0.095047
H -4.267403 -0.509912 -1.833322
C -4.508021 -1.140775 2.011299
H -2.372141 -1.568376 1.93821
H -2.386803 -5.047174 -1.393959
H -2.511447 -3.745934 -2.610659
H -3.503305 -3.672618 -1.122146
H -0.70572 -0.858281 -4.483278
H -0.408661 -2.329465 -3.511655
H 0.339535 -0.778919 -3.028206
H -6.436469 -0.223761 -0.670079
C -5.649291 -0.754743 1.287515
H -4.571503 -1.304971 3.098219
H -6.613884 -0.622437 1.801421",Center
ligand660-0,[H]C1=C([H])C([H])=C(P(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C([H])([H])OC([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(CCOC)(c1ccccc1)c1ccccc1,2.7657000000000007,153.82524590723588,"35
ligand660-0: PEGXII-subgraph-2. Original M-L.
Fe  0.0272  0.1915  -1.1822
P 1.423676 -0.512658 0.246789
C 3.000696 -1.015699 -0.578958
C 2.056354 0.567596 1.621946
C 0.939577 -2.036308 1.167899
C 3.925142 -1.853439 0.079582
C 3.300893 -0.526487 -1.864826
H 2.742153 -0.057471 2.23192
H 1.200627 0.853034 2.263352
C 2.764764 1.831117 1.165521
C 0.47523 -1.983051 2.49768
C 0.925581 -3.271834 0.48413
H 3.693091 -2.249371 1.080519
C 5.134684 -2.193472 -0.542535
H 2.590009 0.139326 -2.378601
C 4.512809 -0.869966 -2.483866
O 3.110521 2.569181 2.323807
H 3.675864 1.580485 0.566142
H 2.098683 2.42569 0.497155
H 0.474712 -1.032398 3.048648
C 0.001081 -3.142285 3.131279
C 0.457015 -4.427678 1.122252
H 1.26697 -3.320117 -0.560475
C 5.429863 -1.703222 -1.825723
H 5.850535 -2.848611 -0.022846
H 4.738291 -0.483039 -3.489118
C 3.697672 3.807715 2.011884
H -0.363308 -3.085013 4.168214
C -0.011888 -4.365907 2.445972
H 0.452546 -5.384513 0.57826
H 6.378472 -1.974332 -2.313791
H 3.930314 4.321658 2.96536
H 3.01408 4.458574 1.41214
H 4.645572 3.693465 1.429979
H -0.386866 -5.27364 2.942693",Center
ligand31442-0,[H]C1=C([H])C([H])=C(N([H])P(OC([H])([H])[H])OC([H])([H])[H])C([H])=C1[H],[[0]],[Li]<-P(Nc1ccccc1)(OC)OC,2.6182000000000007,162.8913596649257,"25
ligand31442-0: XOYKUR-subgraph-0. Original M-L.
Fe  -1.0124  -0.2178  -0.3737
P 0.235772 1.50879 0.045246
O -0.294964 2.609183 1.160952
O 0.389423 2.341845 -1.361989
N 1.784078 1.406166 0.726915
C -1.49436 3.359449 0.911315
C 1.281058 3.471953 -1.464698
C 2.776044 0.454136 0.408338
H 1.892117 1.920398 1.606383
H -2.394695 2.718336 0.996582
H -1.477187 3.828129 -0.093628
H -1.536991 4.148422 1.684365
H 1.099597 3.91926 -2.458506
H 2.336697 3.14233 -1.388243
H 1.07299 4.221743 -0.674768
C 3.618323 -0.051828 1.421786
C 2.938674 0.004045 -0.918422
C 4.589604 -1.013894 1.11126
H 3.515264 0.317748 2.454263
C 3.894511 -0.979026 -1.212025
H 2.336303 0.442117 -1.725995
H 5.246997 -1.393876 1.907408
C 4.720374 -1.496187 -0.201655
H 4.006968 -1.325527 -2.250256
H 5.477473 -2.257329 -0.43896",Center
ligand29504-0,[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])N([H])[H])c([H])c1[H],[[0]],[Li]<-NC(c1ccccc1)c1ccccc1,2.734700000000001,153.4801162181992,"28
ligand29504-0: TUWKEB-subgraph-3. Original M-L.
Pd  0.0000  -0.0000  0.0000
N -1.910087 -0.671751 0.371941
C -3.00331 -0.094334 -0.459628
H -2.027226 -0.440844 1.3749
H -1.906483 -1.699667 0.284533
H -2.696238 -0.288534 -1.507365
C -3.044119 1.416944 -0.256794
C -4.344978 -0.769005 -0.217523
C -2.285683 2.249134 -1.104552
C -3.778732 1.992277 0.795965
C -5.314434 -0.723342 -1.240011
C -4.672666 -1.405851 0.994709
H -1.699194 1.792484 -1.91758
C -2.261865 3.635583 -0.896079
C -3.746412 3.378854 1.008755
H -4.389284 1.351827 1.451051
C -6.579419 -1.294897 -1.054795
H -5.067239 -0.227347 -2.191846
C -5.940406 -1.982194 1.181748
H -3.938237 -1.4612 1.81327
H -1.669584 4.277718 -1.565928
C -2.988139 4.203208 0.163385
H -4.321786 3.817931 1.83783
H -7.322541 -1.251433 -1.865488
C -6.897523 -1.927308 0.159129
H -6.177957 -2.476737 2.135834
H -2.966495 5.291301 0.328159
H -7.890023 -2.379674 0.304672",Center
ligand30657-0,[H]C(=O)[C@@]1([H])C([H])([H])[C@@]2([H])C(C([H])([H])[H])=C(C([H])([H])[H])[C@]1([H])P2C1=C([H])C([H])=C([H])C([H])=C1[H],[[0]],[Li]<-P1(c2ccccc2)C2CC(C=O)C1C(C)=C2C,3.099800000000001,156.71583492643953,"35
ligand30657-0: DEFGIF-subgraph-0. Original M-L.
Pd  0.3116  -0.9654  0.7182
P -1.494541 0.155585 0.066978
C -1.579417 0.950598 -1.636933
C -2.207407 1.259352 1.332562
C -2.884112 -0.8616 -0.685307
C -3.069476 1.234734 -1.770675
H -0.906923 1.805216 -1.829901
C -1.249249 -0.309775 -2.495961
C -2.441054 2.631973 1.116616
C -2.476167 0.688216 2.596088
H -3.322756 -1.614978 -0.008756
C -2.065332 -1.478297 -1.884221
C -3.801787 0.218613 -1.228718
C -3.553514 2.442169 -2.506654
H -1.55833 -0.146059 -3.547931
H -0.162352 -0.522352 -2.472233
H -2.225802 3.083504 0.137305
C -2.95001 3.427019 2.154985
C -2.998868 1.487254 3.62249
H -2.263966 -0.382409 2.758867
C -3.012501 -2.156678 -2.850738
H -1.412823 -2.267295 -1.445462
C -5.286492 0.056547 -1.182347
H -4.657593 2.516174 -2.51181
H -3.210158 2.424193 -3.564035
H -3.149499 3.378274 -2.063159
H -3.127864 4.499647 1.984058
C -3.234417 2.85541 3.405143
H -3.21573 1.038793 4.603917
H -3.561214 -3.041683 -2.405027
O -3.217922 -1.806841 -3.996546
H -5.818759 0.934452 -1.595447
H -5.631299 -0.096921 -0.137188
H -5.611847 -0.837768 -1.757505
H -3.636444 3.481008 4.216641",Center
