Original ligand ID,Original isomer,Optimized ligand ID,Optimized isomer,Sampling region,Optimization objective,Minimization,Original encoded SMILES,Optimized encoded SMILES,Tanimoto similarity,Optimized metal center charge,Optimized HOMO-LUMO gap (eV),Optimized XYZ,Optimized final single point energy (Eh),Original log P,Optimized log P,Original G parameter,Optimized G parameter
uncond_bi-min10k-270,cis,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-270,cis,Low log P,log P - G parameter,True,C1=NCC23C=N->[Ir]<-N12C=NC3,CC(C)N1C=NCC12C=N->[Ir]<-N2(C)C,0.2456140350877192,0.3128955076741599,3.7725049549850387,"63
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-270-cis
Ir 0.072618 -0.143991 -0.046876
C -5.593181 -2.284682 0.411711
C -5.290065 -0.962733 -0.311243
C -5.351032 0.241649 0.628552
N -4.060906 -1.024136 -1.141298
C -4.106312 -1.670442 -2.381843
N -3.086867 -1.554195 -3.154888
C -2.179548 -0.666548 -2.46444
C -2.715413 -0.507281 -0.975911
C -2.538637 0.917518 -0.557427
N -1.324949 1.229021 -0.185088
N -1.771856 -1.330637 -0.031604
C -2.223928 -1.293756 1.387556
C -1.744672 -2.748074 -0.456976
H -6.628378 -2.269782 0.806872
H -5.511021 -3.149309 -0.276479
H -4.916879 -2.465432 1.270606
H -6.105296 -0.8175 -1.053386
H -5.326005 1.201401 0.077886
H -4.537057 0.239129 1.379172
H -6.30751 0.21214 1.185847
H -5.013452 -2.241633 -2.645161
H -1.120082 -1.001913 -2.442552
H -2.170282 0.323425 -2.972176
H -3.330261 1.668656 -0.691226
H -1.172016 2.227214 0.02185
H -2.342818 -0.251411 1.729382
H -3.177732 -1.843057 1.516998
H -1.451025 -1.775111 2.014521
H -2.771864 -3.168335 -0.46793
H -1.305392 -2.854409 -1.463653
H -1.14874 -3.326802 0.268404
C 6.093355 0.041556 1.166136
C 5.413205 -1.079668 0.361223
C 5.393053 -0.778747 -1.136005
N 4.100133 -1.475271 0.93829
C 4.126668 -2.12449 2.185893
N 3.175005 -1.881287 3.013265
C 2.363435 -0.853178 2.390937
C 2.820737 -0.779626 0.882369
C 2.790219 0.633247 0.400548
N 1.613519 1.057505 0.017607
N 1.754098 -1.534872 0.012194
C 2.224153 -1.682749 -1.393089
C 1.530274 -2.903919 0.534196
H 5.618294 1.030716 1.004705
H 7.153822 0.140704 0.86043
H 6.075094 -0.173545 2.253233
H 6.033735 -1.99295 0.496458
H 4.762972 0.099121 -1.384153
H 6.422545 -0.541525 -1.46833
H 5.043221 -1.642105 -1.730945
H 4.957166 -2.822036 2.393635
H 1.268927 -1.030398 2.446177
H 2.538055 0.118776 2.904301
H 3.659179 1.302095 0.479643
H 1.573235 2.053379 -0.246081
H 2.494728 -0.700676 -1.815977
H 1.40217 -2.108947 -1.996706
H 3.097555 -2.365108 -1.436434
H 1.075754 -2.882834 1.539083
H 2.488993 -3.460239 0.578452
H 0.860449 -3.436922 -0.160978",-1248.874641605963,-0.23943,0.6461699999999999,37.243355085150405,41.134808212637274
uncond_bi-min10k-6263,cis,cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-6263,trans,High G parameter,G parameter,False,C1=NC2(N->[Ir]<-n3ccccc32)C(c2ccccc2)O1,CN1(C)->[Ir]<-NC2(C1)N=COC2c1ccccc1,0.4324324324324324,0.2811251476066135,4.842320605246057,"67
cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-6263-trans
Ir 0.789214 -0.300276 0.651679
C -1.18346 1.163736 -1.198009
N -1.119488 0.286722 0.000769
C -1.799927 0.95127 1.148344
C -1.593025 -1.112032 -0.28871
C -3.08556 -1.4506 -0.073613
N -3.900247 -0.438957 -0.726273
N -3.432507 -1.487052 1.352881
C -3.943258 -2.642703 1.574339
O -4.017443 -3.551526 0.580905
C -3.315106 -2.970384 -0.545728
C -4.076583 -3.115241 -1.828662
C -5.485299 -3.091045 -1.845637
C -6.176218 -3.133204 -3.064777
C -5.469263 -3.189072 -4.277154
C -4.066102 -3.216799 -4.266715
C -3.372891 -3.186253 -3.047089
H -0.674357 2.117427 -0.966257
H -0.655981 0.67676 -2.038282
H -2.242099 1.348159 -1.468065
H -2.86656 1.128228 0.90986
H -1.761016 0.297533 2.039402
H -1.279465 1.908494 1.337353
H -1.000013 -1.813931 0.358715
H -1.322526 -1.33178 -1.340304
H -3.930558 -0.607092 -1.741328
H -4.869657 -0.505553 -0.392525
H -4.353988 -2.981146 2.539957
H -2.337279 -3.495274 -0.619215
H -6.038978 -3.067282 -0.895138
H -7.276545 -3.128504 -3.068883
H -6.014176 -3.224403 -5.232272
H -3.507896 -3.280323 -5.212784
H -2.271587 -3.237596 -3.042244
C 2.713723 -1.428122 2.741715
N 2.696112 -0.841266 1.388959
C 3.635985 -1.526614 0.474996
C 2.468342 0.579837 1.301862
C 3.366492 1.490027 0.453081
N 3.250074 1.179899 -0.958944
N 4.771772 1.279245 0.854386
C 5.249135 2.444721 1.100222
O 4.450655 3.531012 1.026963
C 3.103369 3.01517 0.868347
C 2.294032 3.833053 -0.090128
C 0.927323 4.053341 0.168125
C 0.131664 4.756754 -0.749279
C 0.698915 5.250364 -1.934858
C 2.065118 5.049023 -2.191298
C 2.859607 4.34511 -1.275068
H 3.721283 -1.312077 3.194595
H 1.966614 -0.927374 3.386683
H 2.464695 -2.504009 2.673253
H 4.654965 -1.498622 0.908362
H 3.645926 -0.996391 -0.492712
H 3.296159 -2.572942 0.352591
H 1.316907 -0.506281 -0.782209
H 2.330836 1.01361 2.315599
H 3.989716 1.651807 -1.49229
H 2.344417 1.505909 -1.318599
H 6.298031 2.65912 1.364351
H 2.632452 3.046431 1.874899
H 0.491332 3.690315 1.113088
H -0.930854 4.940455 -0.528167
H 0.080601 5.812455 -2.650651
H 2.518508 5.455733 -3.107683
H 3.936839 4.219848 -1.461567",-1517.04615867843,1.9929,1.0027999999999997,47.22266433232532,27.74152474932357
uncond_bi-min10k-1784,trans,cond_bi-isolated_ligands-O5_optimized-uncond_bi-min10k-1784,trans,Low G parameter,log P + G parameter,False,Cn1ccc(C2=O->[Ir]<-n3ccccc32)c1,CC1=S->[Ir]<-N(=Cc2ccn(C)c2)N1,0.2461538461538461,0.26170459472484703,2.7642958831849365,"47
cond_bi-isolated_ligands-O5_optimized-uncond_bi-min10k-1784-trans
Ir -0.188931 -0.002851 -0.120767
C -4.113755 -1.105511 0.705056
C -2.711123 -0.648767 0.670077
S -2.065008 0.882603 0.869096
N -1.603818 -1.549922 0.315868
N -2.020034 -2.644488 -0.527015
C -1.561131 -2.560692 -1.740647
C -1.844086 -3.535082 -2.755199
C -1.366369 -3.499792 -4.111863
C -1.865013 -4.621537 -4.744503
N -2.626312 -5.339009 -3.830035
C -3.283371 -6.60468 -4.118043
C -2.623036 -4.701078 -2.628468
H -4.215679 -2.010192 1.342726
H -4.453795 -1.409694 -0.309632
H -4.773118 -0.300453 1.077837
H -1.254249 -1.980397 1.1931
H -0.901572 -1.705907 -2.023657
H -0.729617 -2.728306 -4.55894
H -1.747216 -4.979207 -5.773057
H -3.901165 -6.516138 -5.03281
H -2.536261 -7.410007 -4.268196
H -3.939398 -6.879711 -3.272807
H -3.156936 -5.099666 -1.759344
C 2.719569 0.3459 1.143686
C 1.832515 0.297835 -0.061394
S 1.692046 -1.019164 -1.182951
N 1.221976 1.526563 -0.511028
N 1.336722 1.964233 -1.831305
C 1.011133 3.212559 -2.005605
C 1.068518 3.861861 -3.283972
C 0.747073 5.238122 -3.553888
C 0.952197 5.443502 -4.904288
N 1.385951 4.250373 -5.468462
C 1.709949 4.07519 -6.875307
C 1.461347 3.288557 -4.508561
H 3.742347 0.665098 0.848443
H 2.786404 -0.656068 1.603576
H 2.333855 1.061615 1.899291
H 1.260872 2.279506 0.20362
H 0.675261 3.843068 -1.148029
H 0.40518 5.985944 -2.829475
H 0.828233 6.339921 -5.521371
H 0.821709 4.273806 -7.507727
H 2.522507 4.766144 -7.175709
H 2.045212 3.036986 -7.048531
H 1.785912 2.26667 -4.731442",-1850.976607647557,1.6510999999999998,1.2959,34.418271526340924,35.80296036925036
uncond_bi-min10k-6504,trans,cond_bi-isolated_ligands-O3_optimized-uncond_bi-min10k-6504,trans,Center,log P,True,CCNC(=O)c1cncc2c1N->[Ir]<-N2=C(C)C,CCNC(=O)CN1->[Ir]<-n2ccccc2C1,0.2,0.23566307363482353,4.555458171440851,"59
cond_bi-isolated_ligands-O3_optimized-uncond_bi-min10k-6504-trans
Ir -0.153584 -0.71718 -1.304337
C -5.426916 4.125562 0.24023
C -4.194709 4.936191 -0.170521
N -2.972368 4.533696 0.528072
C -2.133416 3.522353 0.197557
O -1.226189 3.129724 0.937418
C -2.367231 2.86871 -1.184975
N -1.399666 1.814152 -1.420425
C -1.568846 0.522416 -1.122011
C -2.933403 0.144712 -0.628226
C -3.212143 0.089235 0.753892
C -4.522932 -0.234188 1.13111
C -5.480879 -0.466426 0.132333
C -5.088649 -0.36882 -1.214222
N -3.83836 -0.071597 -1.595099
H -5.308249 3.046062 0.019717
H -5.628998 4.225598 1.323385
H -6.321316 4.489486 -0.305249
H -4.028115 4.870498 -1.264599
H -4.357972 6.012659 0.040134
H -2.808789 4.909241 1.468324
H -2.311785 3.602733 -2.014088
H -3.386219 2.43575 -1.205646
H -0.45047 2.125376 -1.655952
H -0.789248 -1.574132 -0.191731
H -1.141577 -1.622036 -2.164086
H -2.412181 0.310859 1.478862
H -4.79555 -0.291378 2.196238
H -6.520454 -0.715158 0.387628
H -5.822521 -0.526501 -2.023277
C 0.31602 -5.089724 -0.991276
C 1.827947 -4.895794 -0.965914
N 2.223815 -3.986131 0.107974
C 3.410156 -3.294869 0.220406
O 3.769106 -2.758367 1.264262
C 4.212927 -3.146247 -1.077329
N 3.632212 -2.1716 -2.021289
C 2.474312 -1.411078 -1.627816
C 2.680192 -0.281373 -0.64209
C 3.908791 0.142315 -0.14052
C 3.920059 1.209776 0.771758
C 2.710768 1.817311 1.135715
C 1.513823 1.34581 0.580511
N 1.508289 0.314854 -0.292171
H -0.050724 -5.488848 -0.022694
H -0.216257 -4.139273 -1.198693
H 0.038146 -5.821902 -1.774277
H 2.172518 -4.483779 -1.936358
H 2.335228 -5.877422 -0.8348
H 1.736199 -4.094375 1.005541
H 5.235225 -2.848881 -0.770792
H 4.297737 -4.134083 -1.567095
H 3.555668 -2.528439 -2.976144
H 1.611221 -2.053363 -1.189072
H 2.089475 -0.965945 -2.570096
H 4.827823 -0.362833 -0.461832
H 4.872703 1.560978 1.196918
H 2.681126 2.654696 1.847046
H 0.543212 1.810129 0.822323",-1362.386303934985,1.5258,0.30729999999999996,37.41843068597804,51.78258793569951
uncond_bi-min10k-4423,cis,cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-4423,cis,High log P,G parameter,False,c1ccc(N2->[Ir]<-O=c3c=2ccc2ccccc32)cc1,Nc1ccccc1S1->[Ir]<-S(c2ccccc2)CC1,0.3253012048192771,0.047224986077703035,3.5693719566587374,"65
cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-4423-cis
Ir -0.378379 -0.627893 0.230133
N -2.082858 -0.202572 2.95709
C -2.60258 1.04311 2.768712
C -3.206229 1.761572 3.836752
C -3.758054 3.026148 3.644003
C -3.741664 3.646822 2.377242
C -3.175804 2.964526 1.302429
C -2.623718 1.67569 1.485598
S -1.989869 0.9461 -0.002304
C -2.695601 -0.76901 -0.11828
C -3.311396 -1.117276 -1.463255
S -3.594277 -2.921191 -1.612164
C -1.930086 -3.562804 -1.740204
C -1.670467 -4.807838 -1.129824
C -0.398181 -5.390783 -1.229491
C 0.630708 -4.734489 -1.925432
C 0.370271 -3.499706 -2.54321
C -0.90384 -2.9178 -2.460385
H -2.019277 -0.576851 3.904658
H -1.362188 -0.555246 2.295359
H -3.219651 1.298854 4.835502
H -4.206694 3.548898 4.502175
H -4.172074 4.647608 2.234738
H -3.160537 3.415976 0.298359
H -3.359427 -0.946506 0.750557
H -1.860572 -1.622582 0.101004
H -4.320683 -0.666413 -1.550745
H -2.707261 -0.736688 -2.310341
H -2.470354 -5.32169 -0.575531
H -0.212053 -6.366166 -0.755019
H 1.626948 -5.194831 -2.005209
H 1.161454 -2.977338 -3.101764
H -1.100106 -1.968766 -2.979469
N 1.393913 -0.17644 -2.41973
C 2.482019 0.497529 -1.921404
C 3.402323 1.139886 -2.790813
C 4.531368 1.797313 -2.303792
C 4.802013 1.851478 -0.92228
C 3.920875 1.226836 -0.040368
C 2.780057 0.548315 -0.52533
S 1.777129 -0.160245 0.768738
C 1.594969 -1.954236 0.340372
C 1.975037 -2.925304 1.454928
S 1.447332 -2.473628 3.135049
C -0.250607 -2.990827 3.247155
C -0.84067 -2.826451 4.521472
C -2.190796 -3.147347 4.719293
C -2.972368 -3.628208 3.654665
C -2.379016 -3.81461 2.398068
C -1.023863 -3.50771 2.188949
H 1.137772 0.031316 -3.386448
H 0.587313 -0.321996 -1.768503
H 3.205775 1.11316 -3.873928
H 5.214455 2.28464 -3.015647
H 5.689913 2.374969 -0.541666
H 4.105369 1.252131 1.044823
H 0.480448 -2.214123 -0.00839
H 2.139724 -2.142457 -0.60641
H 3.081272 -2.969041 1.525087
H 1.628607 -3.948847 1.199879
H -0.231844 -2.456671 5.361669
H -2.632706 -3.02759 5.720321
H -4.0331 -3.872733 3.810337
H -2.97669 -4.199606 1.557914
H -0.590513 -3.696242 1.197725",-2890.063691855376,3.6688000000000014,4.153200000000003,35.28569154862327,48.14579022759828
uncond_bi-min10k-1785,trans,cond_bi-isolated_ligands-O7_optimized-uncond_bi-min10k-1785,cis,Low G parameter,log P + G parameter,True,CC1CCC2N->[Ir]<-N(O)=C2C1,C1CCC2N->[Ir]<-N=C2C1,0.2083333333333333,0.2711893304209595,3.9850803043386964,"41
cond_bi-isolated_ligands-O7_optimized-uncond_bi-min10k-1785-cis
Ir 0.041647 0.150987 0.714842
N -4.379967 -0.699145 -2.715179
C -3.875107 0.029844 -1.793442
C -3.290978 1.417843 -1.927155
C -1.813766 1.444004 -1.468122
C -1.719331 0.894999 -0.056268
C -2.218139 -0.525139 0.081357
C -3.830359 -0.588413 -0.391657
N -4.307203 -1.899753 -0.360774
H -4.375376 -0.226726 -3.634395
H -3.885177 2.117812 -1.298572
H -3.379398 1.767097 -2.974985
H -1.421482 2.479733 -1.506747
H -1.204839 0.831438 -2.165516
H -0.042232 1.49515 1.479885
H -2.224227 1.566259 0.66908
H -1.749148 -1.254873 -0.614431
H -2.272334 -0.933864 1.113504
H -4.323398 0.088676 0.338212
H -4.571971 -2.226369 -1.302651
H -4.974437 -2.137048 0.373102
N 4.971249 -2.503715 1.134893
C 4.104705 -1.588426 0.927985
C 4.381029 -0.096974 0.755723
C 3.114433 0.717573 0.417223
C 1.997362 0.422362 1.417788
C 1.866335 -1.031257 1.856005
C 2.624209 -2.01326 0.937751
N 2.058256 -2.119166 -0.396281
H 5.933749 -2.118141 1.123722
H 4.843936 0.280825 1.693592
H 5.14055 0.047509 -0.040378
H 3.328749 1.803901 0.414777
H 2.815916 0.466447 -0.620313
H 2.031836 1.10857 2.285419
H 0.596693 1.022295 -0.431493
H 0.776757 -1.420094 1.847567
H 2.093773 -1.132396 2.940374
H 2.62059 -3.028104 1.378248
H 1.955296 -1.276271 -0.964025
H 1.29891 -2.791492 -0.519275",-794.256399620696,0.9639000000000002,0.9074700000000002,34.11586821582047,39.92519497055547
uncond_bi-min10k-5595,trans,cond_bi-isolated_ligands-O8_optimized-uncond_bi-min10k-5595,trans,Center,log P - G parameter,False,O=C(O)c1ccccc1NN1->[Ir]<-n2ccccc2C1,Fc1ccc2c(c1)COC1=N2->[Ir]<-n2ccccc21,0.2705882352941176,0.39128091984232555,3.105172918688429,"53
cond_bi-isolated_ligands-O8_optimized-uncond_bi-min10k-5595-trans
Ir 0.066776 0.127057 -0.033762
F -3.557821 6.429825 1.300714
C -3.057797 5.212318 1.076978
C -2.087503 5.039395 0.080943
C -1.56755 3.760543 -0.150504
C -2.004491 2.67558 0.623868
C -2.99304 2.86146 1.623297
C -3.526993 4.133899 1.844285
C -3.385815 1.65801 2.436817
O -3.353109 0.440399 1.627094
C -2.335839 0.356092 0.796728
N -1.574856 1.354011 0.385601
C -1.873894 -0.923004 0.220209
C -1.521735 -0.883899 -1.204626
C -1.330074 -2.166702 -1.823766
C -1.456796 -3.316008 -1.068048
C -1.783364 -3.216149 0.324419
N -2.000206 -2.07713 0.952817
H -1.765271 5.907885 -0.510641
H -0.838076 3.588679 -0.948895
H -4.297364 4.31192 2.608886
H -2.68989 1.49185 3.290159
H -4.415914 1.72518 2.830096
H -1.863128 -0.053044 -1.842966
H -1.150928 -2.21942 -2.908543
H -1.353052 -4.310685 -1.527338
H -1.89201 -4.138609 0.922832
F 3.776588 -6.142688 1.207256
C 3.262031 -4.931237 0.982551
C 2.246307 -4.78111 0.028836
C 1.711049 -3.508922 -0.204485
C 2.179048 -2.40729 0.527702
C 3.21554 -2.569411 1.481377
C 3.763759 -3.835764 1.703774
C 3.647693 -1.345552 2.24282
O 3.579478 -0.151203 1.400953
C 2.517089 -0.083356 0.626952
N 1.735629 -1.092045 0.282994
C 2.021974 1.182313 0.049588
C 1.565254 1.108263 -1.342912
C 1.337496 2.374801 -1.983351
C 1.530558 3.543317 -1.272698
C 1.954905 3.478493 0.095708
N 2.205151 2.35542 0.739503
H 1.901442 -5.662181 -0.530616
H 0.948385 -3.35495 -0.975162
H 4.570969 -3.995464 2.43366
H 2.992629 -1.153201 3.122637
H 4.694453 -1.405698 2.589824
H 1.853028 0.258582 -1.98297
H 1.078609 2.398876 -3.052882
H 1.40411 4.526377 -1.750798
H 2.115183 4.41565 0.658475",-1673.775399871703,1.8965,2.829200000000001,37.61738023237307,40.40267388190355
uncond_bi-min10k-1014,cis,cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-1014,trans,Low G parameter,log P,False,c1c[nH]c2nn3->[Ir]<-n4cccnc4-c3c-2c1,c1ccc(S2->[Ir]<-n3cc(-c4ncccn4)cn3CC2)cc1,0.2197802197802197,0.19338175016074435,3.8005871055908984,"69
cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-1014-trans
Ir 0.846673 0.441418 -0.68367
C -1.476656 1.605196 4.09562
C -1.146317 2.652118 3.218118
C -1.158793 2.437256 1.83379
C -1.480662 1.159299 1.33574
S -1.380964 1.004537 -0.463175
C -2.273944 -0.569447 -0.784711
C -3.768997 -0.53066 -0.429748
N -4.205099 -1.871008 -0.074797
C -5.269018 -2.572255 -0.556416
C -5.288723 -3.786666 0.13411
C -6.243807 -4.886214 -0.028959
N -6.062628 -5.97184 0.752531
C -6.944625 -6.968191 0.598161
C -8.002364 -6.901183 -0.321384
C -8.090046 -5.724947 -1.082427
N -7.220829 -4.715641 -0.946044
C -4.177044 -3.708264 1.017717
N -3.525964 -2.547323 0.887133
C -1.820258 0.104344 2.19917
C -1.821886 0.346086 3.583102
H -1.48207 1.779594 5.181786
H -0.898454 3.648944 3.612536
H -0.929008 3.260083 1.138701
H -1.779001 -1.366144 -0.195543
H -2.102838 -0.768613 -1.86167
H -4.384916 -0.177257 -1.277395
H -3.952726 0.152631 0.426573
H -5.93902 -2.188255 -1.333083
H -6.802055 -7.859354 1.235479
H -8.721484 -7.724022 -0.439669
H -8.891897 -5.591289 -1.830644
H -3.847853 -4.468531 1.736152
H -2.115474 -0.889897 1.828471
H -2.107108 -0.468841 4.265505
C 0.021722 -2.841166 2.01593
C 0.787874 -1.998208 2.844173
C 1.753821 -1.146376 2.297266
C 1.961121 -1.144108 0.90283
S 3.098331 0.019903 0.046712
C 2.07311 1.474576 0.54435
C 2.606069 2.850392 0.199729
N 3.157392 2.926296 -1.130753
C 2.807414 3.724333 -2.17743
C 3.600711 3.321672 -3.256604
C 3.613417 3.892262 -4.606607
N 4.474433 3.346156 -5.490566
C 4.485282 3.881216 -6.718308
C 3.651688 4.950527 -7.079994
C 2.791965 5.432925 -6.080837
N 2.762785 4.914402 -4.846543
C 4.387989 2.253731 -2.744354
N 4.110539 2.023666 -1.455874
C 1.21624 -2.016159 0.058842
C 0.241286 -2.862284 0.634549
H -0.747112 -3.493509 2.454472
H 0.628232 -2.004737 3.932523
H 2.348559 -0.489936 2.949762
H 0.903049 1.623378 -1.708473
H 1.774486 1.416429 1.611752
H 1.772619 3.575864 0.289987
H 3.379945 3.139934 0.946476
H 2.059714 4.521058 -2.105036
H 5.189611 3.438684 -7.445433
H 3.670136 5.38546 -8.089315
H 2.100281 6.2704 -6.283396
H 5.139288 1.661321 -3.279242
H 1.491408 -2.135248 -1.004856
H -0.328057 -3.552809 -0.004887",-2497.120257430082,1.3664999999999998,3.1324000000000005,34.33869170778291,26.078306541461085
uncond_bi-min10k-8405,trans,cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-8405,trans,High log P,G parameter,False,CSc1cc(-c2ccccc2)cn2->[Ir]<-n3ccccc3-c12,CC1CS(CS)->[Ir]<-Sc2cccnc2N1c1ccccc1,0.2424242424242424,0.2948684855453845,2.977769208284712,"77
cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-8405-trans
Ir 0.086444 -0.070709 -0.041983
C -4.186452 -1.147292 0.193737
C -2.874331 -0.399501 -0.062873
C -3.029146 0.785701 -1.044234
S -2.427576 2.425587 -0.502069
C -3.773551 2.970473 0.582828
S -3.646731 2.171377 2.242841
N -1.675124 -1.275519 -0.443059
C -1.639731 -1.943809 -1.742962
C -0.459944 -2.641035 -2.078781
C -0.362417 -3.300328 -3.308149
C -1.424417 -3.260036 -4.227924
C -2.589379 -2.556035 -3.89991
C -2.707443 -1.901728 -2.660151
C -1.297423 -2.118905 0.692239
N -0.365581 -1.408364 1.384164
C 0.096223 -1.845424 2.571342
C -0.329521 -3.087204 3.064323
C -1.197388 -3.87563 2.307183
C -1.713014 -3.40272 1.068697
S -2.811757 -4.463994 0.186724
H -4.696221 -1.507703 -0.719794
H -4.865432 -0.439306 0.710007
H -4.042699 -2.011379 0.868686
H -2.553057 0.019694 0.909595
H -4.093408 0.904083 -1.334711
H -2.473569 0.599157 -1.982453
H -4.7568 2.756798 0.116127
H -3.654005 4.068562 0.672713
H -4.832913 2.635334 2.737289
H 0.390632 -2.63194 -1.380281
H 0.564484 -3.839562 -3.553997
H -1.340816 -3.772858 -5.197274
H -3.429154 -2.512376 -4.60927
H -3.638756 -1.373228 -2.429716
H 0.812892 -1.199083 3.097454
H 0.046039 -3.446398 4.032584
H -1.500167 -4.87087 2.665657
H -2.813175 -3.758966 -0.982564
C 4.327824 1.285177 0.01345
C 3.053536 0.436913 0.061742
C 3.178596 -0.842202 0.915142
S 2.545793 -2.376188 0.13486
C 4.113478 -3.112459 -0.430737
S 4.828489 -2.12178 -1.808844
N 1.772542 1.195489 0.416316
C 1.614373 1.794543 1.74223
C 2.585202 1.690983 2.756601
C 2.332118 2.248779 4.023527
C 1.126647 2.910763 4.286151
C 0.161743 3.014793 3.269197
C 0.3972 2.459351 2.008129
C 1.37829 2.048818 -0.70364
N 0.520826 1.301063 -1.450342
C 0.081128 1.743038 -2.644301
C 0.445741 3.023675 -3.08588
C 1.224774 3.844954 -2.269226
C 1.71749 3.369981 -1.022191
S 2.690309 4.474488 -0.050672
H 5.113834 0.654195 -0.447651
H 4.692626 1.62326 1.001239
H 4.197789 2.177406 -0.627031
H 2.849753 0.103125 -0.974189
H 4.241585 -1.020431 1.171939
H 2.634481 -0.741397 1.872094
H 3.847221 -4.132827 -0.77272
H 4.835468 -3.195816 0.406958
H 6.096836 -2.621428 -1.731847
H 3.541792 1.186866 2.584137
H 3.098271 2.159784 4.808055
H 0.936704 3.342522 5.279767
H -0.801912 3.511196 3.457822
H -0.379201 2.502664 1.228592
H -0.571999 1.070273 -3.217994
H 0.088791 3.386009 -4.059978
H 1.473271 4.868896 -2.58621
H 2.673221 3.733684 1.096048",-3875.396791455191,4.532500000000003,4.517400000000004,36.089447716059205,47.19083240490212
uncond_bi-min10k-2372,trans,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-2372,cis,Low log P,log P - G parameter,True,NC1NC(Cl)NC12N->[Ir]<-n1ccccc12,CCN1->[Ir]<-n2ccccc2C(O)NCC1,0.2463768115942029,0.32479766334495536,5.6154777226533135,"63
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-2372-cis
Ir -0.120026 -0.378458 -0.272481
C -1.935237 3.110346 -1.358069
C -1.985308 1.742615 -2.017937
N -1.924366 0.652007 -1.02418
C -1.793379 -0.717811 -1.439278
C -2.888781 -1.717539 -1.050751
N -3.40447 -1.686916 0.309584
C -2.479198 -1.819933 1.379434
O -1.56712 -0.699387 1.507426
C -3.172678 -1.936818 2.733016
C -4.156755 -2.891615 3.019886
C -4.684155 -2.917581 4.318558
C -4.222127 -1.989421 5.265745
C -3.25256 -1.055609 4.875717
N -2.743727 -1.037806 3.633039
H -1.988833 3.907801 -2.123941
H -2.786902 3.26195 -0.662897
H -0.994989 3.246419 -0.788003
H -2.91726 1.631764 -2.616398
H -1.131897 1.602031 -2.710995
H -2.59298 0.774238 -0.248885
H -1.560214 -0.798513 -2.517927
H 0.107604 -1.891291 -0.669696
H -3.75488 -1.587349 -1.736413
H -2.4839 -2.731219 -1.26252
H -4.126067 -0.979683 0.478573
H -1.851071 -2.722092 1.202518
H -1.745712 -0.379583 2.465069
H -4.495068 -3.58749 2.23889
H -5.452456 -3.656283 4.592383
H -4.612052 -1.98384 6.293689
H -2.871787 -0.297988 5.580324
C 1.695368 3.027745 0.75929
C 2.311646 1.656946 0.53401
N 1.413604 0.573114 0.974983
C 1.688312 -0.795436 0.661993
C 1.781553 -1.71776 1.871589
N 0.942554 -1.210928 2.9567
C 1.128893 -1.891393 4.242104
O 2.457323 -1.83229 4.686221
C 0.691883 -3.357011 4.191501
C 1.410666 -4.375122 4.837723
C 0.917525 -5.686115 4.768737
C -0.271685 -5.927944 4.066845
C -0.912981 -4.840038 3.454325
N -0.446096 -3.58351 3.506326
H 2.394485 3.82277 0.435715
H 0.756245 3.141682 0.182038
H 1.464574 3.200747 1.830473
H 2.532917 1.490331 -0.539103
H 3.273 1.566424 1.087329
H 1.151211 0.614555 1.984188
H 0.726794 -0.147626 -1.562076
H 2.51916 -0.932675 -0.052963
H 2.831137 -1.732222 2.238259
H 1.541836 -2.759897 1.555823
H -0.042724 -1.364797 2.695618
H 0.43537 -1.377972 4.954959
H 2.655407 -0.902361 4.901795
H 2.335732 -4.127464 5.375145
H 1.456795 -6.511057 5.258938
H -0.695758 -6.93976 3.989757
H -1.851805 -4.992111 2.891354",-1364.814982126359,-0.8068999999999991,0.27159999999999995,39.03390100270571,53.07973897819514
