Ligand ID,Isomer,Label ID,HOMO-LUMO gap (Eh),Metal center charge,XYZ,Final single point energy (Eh),log P,G parameter,HOMO-LUMO gap (eV),Sampling region
uncond_bi-min10k-814,trans,1049,0.118557,0.2434256001520701,"45
uncond_bi-min10k-814-trans
Ir -1.1e-05 -1.8e-05 2.669297
C -1.226502 0.870049 1.409565
N -2.306164 0.144889 1.127598
C -2.622866 -1.124511 1.584166
C -3.816822 -1.548187 1.080707
Cl -4.601145 -3.033656 1.359445
N -4.382123 -0.564921 0.295108
C -3.478504 0.596475 0.123838
N -3.064401 0.775052 -1.192248
C -4.058635 1.898081 0.678723
C -4.996579 1.897579 1.721362
C -5.432088 3.137662 2.210274
C -4.916495 4.310321 1.640587
C -3.986607 4.195603 0.593869
N -3.565578 3.012916 0.123964
Cl -1.556228 -1.78372 2.821805
H -4.918113 -0.824016 -0.539492
H -2.78177 1.757682 -1.335659
H -2.388749 0.090142 -1.539571
H -5.382926 0.951262 2.125093
H -6.170693 3.186954 3.024348
H -5.233668 5.302401 1.993584
H -3.566589 5.094803 0.111951
C 1.226499 -0.870072 1.409576
N 2.306157 -0.144901 1.12762
C 2.622848 1.124496 1.584202
C 3.816803 1.548186 1.080753
Cl 4.601116 3.033657 1.35951
N 4.382114 0.564932 0.295146
C 3.478504 -0.596468 0.123859
N 3.064408 -0.775033 -1.19223
C 4.05864 -1.898077 0.678734
C 4.996579 -1.89758 1.721377
C 5.432094 -3.137665 2.210279
C 4.91651 -4.310322 1.640576
C 3.986627 -4.195598 0.593855
N 3.565593 -3.012909 0.12396
Cl 1.556202 1.783684 2.821846
H 4.918107 0.824039 -0.539448
H 2.781785 -1.757664 -1.335654
H 2.388754 -0.090124 -1.539549
H 5.382918 -0.951265 2.12512
H 6.170695 -3.186961 3.024355
H 5.233687 -5.302403 1.993565
H 3.566616 -5.094796 0.111925",-3075.727809098989,1.20559,39.08164889384052,3.2261003191655986,Center
uncond_bi-min10k-401,trans,541,0.116954,0.2504924747063919,"39
uncond_bi-min10k-401-trans
Ir 0.001584 0.000192 0.063301
Br -2.7197 -5.111845 0.943029
C -2.800206 -3.307359 0.410226
C -4.002472 -2.730381 -0.034731
C -4.004423 -1.381006 -0.401166
C -2.809874 -0.65018 -0.325707
N -2.68951 0.703138 -0.62629
C -1.445396 1.263314 -0.434075
S -1.428286 2.894232 -1.020562
C -3.253496 2.933843 -1.316549
C -3.692947 1.468055 -1.38341
N -1.628396 -1.231171 0.06046
C -1.636598 -2.529633 0.447627
H -4.925029 -3.32534 -0.08308
H -4.933808 -0.900145 -0.73266
H -3.463172 3.480547 -2.254406
H -3.719947 3.478487 -0.472282
H -4.699102 1.33825 -0.938125
H -3.723345 1.091551 -2.429665
H -0.676439 -2.948334 0.778753
Br 2.713641 5.112537 0.969326
C 2.799697 3.307815 0.438213
C 4.006589 2.730549 0.006332
C 4.01234 1.381014 -0.359459
C 2.817005 0.650288 -0.296402
N 2.699791 -0.703189 -0.597492
C 1.453754 -1.263264 -0.417936
S 1.442779 -2.894551 -1.003572
C 3.270929 -2.934245 -1.280804
C 3.711102 -1.468483 -1.343682
N 1.631525 1.231546 0.076902
C 1.635701 2.530176 0.463553
H 4.929662 3.325411 -0.032435
H 4.945187 0.899934 -0.680756
H 3.490227 -3.481283 -2.216262
H 3.728704 -3.478598 -0.431615
H 4.712516 -1.338549 -0.887886
H 3.752513 -1.092429 -2.389718
H 0.67209 2.949103 0.784218",-6884.610491099545,2.393590000000001,38.747413655896864,3.18248046701328,Center
uncond_bi-min10k-7335,trans,6291,0.118886,0.2580389793129109,"67
uncond_bi-min10k-7335-trans
Ir -0.054457 0.110245 0.194356
C -2.790553 -4.681019 0.410233
C -2.869951 -3.18976 0.234812
C -4.101292 -2.527342 0.048063
C -4.115376 -1.138433 -0.099636
C -2.914778 -0.4194 -0.092001
C -2.88234 1.083921 -0.312695
N -1.553202 1.557623 0.268306
N -3.938053 1.801284 0.363482
C -2.915196 1.471923 -1.848122
C -4.271106 1.17858 -2.457554
C -4.482196 0.039304 -3.165516
C -3.399072 -0.907291 -3.424396
C -2.115027 -0.533089 -3.203795
C -1.788047 0.840595 -2.687388
N -1.712563 -1.045082 0.108968
C -1.717158 -2.396935 0.271269
H -3.220475 -5.207042 -0.466804
H -1.747846 -5.028399 0.539617
H -3.371125 -5.00855 1.297065
H -5.041283 -3.099059 0.025257
H -5.058866 -0.59512 -0.24068
H -1.344393 2.463181 -0.183196
H -1.754965 1.803175 1.252681
H -4.297025 1.297552 1.181647
H -4.726903 2.022899 -0.250025
H -2.771145 2.575693 -1.835628
H -5.092575 1.901027 -2.322138
H -5.481264 -0.173228 -3.578098
H -3.638259 -1.894719 -3.847175
H -1.283018 -1.210574 -3.455753
H -0.846091 0.805389 -2.085275
H -1.577665 1.50199 -3.560779
H -0.737673 -2.860571 0.455512
C 2.636139 4.848862 1.00484
C 2.732871 3.391375 0.649354
C 3.969856 2.773631 0.369522
C 3.997888 1.408744 0.070008
C 2.811839 0.667308 0.027372
C 2.803565 -0.821717 -0.300652
N 1.431361 -1.338135 0.156151
N 3.811387 -1.556706 0.419403
C 2.92879 -1.100273 -1.832624
C 4.303317 -0.802157 -2.398656
C 4.471463 -0.712745 -3.741909
C 3.329956 -0.818785 -4.649918
C 2.071032 -0.69278 -4.161929
C 1.854454 -0.4221 -2.694225
N 1.599544 1.258243 0.277447
C 1.590776 2.585791 0.591433
H 3.06172 5.483008 0.200323
H 1.589497 5.165793 1.174006
H 3.212234 5.070543 1.926761
H 4.902496 3.35674 0.394463
H 4.952428 0.906292 -0.137281
H 1.228036 -2.175705 -0.413978
H 1.601041 -1.708568 1.107184
H 4.280044 -1.03063 1.160222
H 4.493821 -2.042857 -0.165666
H 2.783367 -2.211937 -1.922274
H 5.177575 -0.764722 -1.730609
H 5.479503 -0.577049 -4.163478
H 3.510086 -0.954245 -5.727142
H 1.19933 -0.700438 -4.83557
H 1.895502 0.683213 -2.530853
H 0.840952 -0.721083 -2.359919
H 0.605053 3.014322 0.82043",-1442.929716865964,1.5925200000000004,40.37084195448035,3.235052865240529,Center
uncond_bi-min10k-6761,trans,5981,0.1188659999999999,0.2472326080629239,"65
uncond_bi-min10k-6761-trans
Ir -0.0077 0.002477 0.084837
C -2.632556 6.737745 -2.07718
C -1.320648 5.996055 -2.380312
C -1.483313 4.49385 -2.346403
C -1.881015 3.775514 -3.490801
C -2.081472 2.387849 -3.437812
C -1.880578 1.678945 -2.245662
C -1.490626 2.387271 -1.097599
N -1.267947 1.690501 0.168286
C -2.537121 1.230824 0.836958
C -2.890974 -0.141638 0.349839
C -4.200076 -0.613379 0.232619
C -4.427098 -1.930296 -0.193692
C -3.316376 -2.725698 -0.51274
C -2.032509 -2.193406 -0.391329
N -1.802754 -0.923296 0.045626
C -1.303352 3.777553 -1.14536
H -3.017194 6.478004 -1.069894
H -2.485287 7.835431 -2.113063
H -3.419843 6.475059 -2.812265
H -0.543751 6.301151 -1.647643
H -0.945133 6.299778 -3.379716
H -2.028311 4.312923 -4.440484
H -2.381948 1.843314 -4.345374
H -1.991475 0.587275 -2.212605
H -0.835584 2.366852 0.813179
H -2.315111 1.183676 1.924258
H -3.361314 1.954419 0.671656
H -5.037592 0.056002 0.476801
H -5.450077 -2.322055 -0.286533
H -3.435973 -3.758814 -0.868429
H -1.144286 -2.777641 -0.671299
H -1.010005 4.322296 -0.230992
C 2.575677 -6.741021 -2.093057
C 1.259866 -6.000328 -2.381499
C 1.423448 -4.498049 -2.356356
C 1.801297 -3.784218 -3.510237
C 2.003158 -2.396438 -3.466009
C 1.823596 -1.682954 -2.273198
C 1.453724 -2.386812 -1.115752
N 1.253811 -1.685369 0.151359
C 2.534701 -1.223171 0.795363
C 2.879862 0.147175 0.296159
C 4.186623 0.618262 0.153166
C 4.405919 1.933425 -0.28258
C 3.289614 2.727661 -0.584594
C 2.008135 2.196019 -0.437616
N 1.786326 0.927757 0.008694
C 1.264953 -3.77714 -1.155031
H 2.973844 -6.477184 -1.092118
H 2.427837 -7.838822 -2.12242
H 3.352956 -6.481401 -2.839781
H 0.493042 -6.302007 -1.636885
H 0.870626 -6.308307 -3.374305
H 1.931709 -4.3253 -4.460303
H 2.287833 -1.855471 -4.38077
H 1.93558 -0.591229 -2.246309
H 0.833363 -2.35945 0.806428
H 2.331956 -1.171141 1.886206
H 3.355825 -1.947591 0.618722
H 5.028412 -0.050243 0.384725
H 5.427057 2.324653 -0.395692
H 3.402703 3.759266 -0.946727
H 1.114967 2.77924 -0.70372
H 0.987561 -4.318353 -0.233608",-1408.496647252739,3.256100000000001,38.24606079898138,3.2345086375156065,Center
uncond_bi-min10k-5616,trans,5240,0.1143799999999999,0.2259253549695033,"63
uncond_bi-min10k-5616-trans
Ir -0.001986 -0.011937 0.894655
C -5.569066 -0.02382 -0.302572
C -5.151568 -0.216155 -1.587343
C -6.130855 -0.191441 -2.73246
N -3.820431 -0.457458 -1.954045
C -3.35158 -0.670967 -3.274829
C -2.000785 -0.678127 -3.272031
N -1.53204 -0.376466 -1.983646
C -2.662828 -0.293091 -1.057611
N -2.776526 1.020355 -0.399479
P -1.571003 1.629767 0.608451
C -2.563504 -1.433147 -0.014906
C -3.464357 -2.511429 -0.046321
C -3.367612 -3.540937 0.892045
C -2.349842 -3.475006 1.856247
C -1.461804 -2.404484 1.815447
N -1.540465 -1.403309 0.891247
H -6.636178 0.147101 -0.112761
H -4.902255 -0.060208 0.567875
H -7.146558 0.023703 -2.357213
H -5.864848 0.584051 -3.480363
H -6.165743 -1.165637 -3.264103
H -4.042322 -0.794784 -4.110479
H -1.308308 -0.846822 -4.1029
H -0.673539 -0.806184 -1.618127
H -3.698906 1.459465 -0.483353
H -2.313851 2.225956 1.688346
H -1.088314 2.852854 0.019797
H -4.243561 -2.518702 -0.817112
H -4.078341 -4.379973 0.874499
H -2.230918 -4.247548 2.628538
H -0.639206 -2.311289 2.539952
C 5.576386 0.02377 -0.266072
C 5.165607 0.23428 -1.549904
C 6.152965 0.242139 -2.688335
N 3.834383 0.468577 -1.922021
C 3.371987 0.69812 -3.242366
C 2.02114 0.70068 -3.246994
N 1.546646 0.380765 -1.965017
C 2.672924 0.29247 -1.033482
N 2.786814 -1.024314 -0.382577
P 1.567032 -1.652362 0.595553
C 2.564524 1.42149 0.020235
C 3.463134 2.50186 0.006417
C 3.358968 3.519931 0.956464
C 2.336286 3.440245 1.914354
C 1.450252 2.368905 1.855427
N 1.5359 1.379325 0.919507
H 6.644218 -0.137913 -0.072168
H 4.902714 0.034252 0.599679
H 7.16864 0.033156 -2.309557
H 5.90284 -0.523158 -3.452105
H 6.178899 1.226088 -3.202265
H 4.066865 0.833614 -4.072758
H 1.332583 0.8764 -4.079659
H 0.684249 0.802283 -1.59851
H 3.699087 -1.478071 -0.491104
H 2.296921 -2.274596 1.669321
H 1.085335 -2.861245 -0.023456
H 4.246801 2.519933 -0.759592
H 4.068053 4.360527 0.952847
H 2.211756 4.202919 2.695521
H 0.623601 2.265597 2.573914",-2080.107953664683,1.4815999999999996,42.60703485596053,3.112438358816104,Center
uncond_bi-min10k-4938,trans,4744,0.118795,0.2390601718535936,"61
uncond_bi-min10k-4938-trans
Ir -0.000312 -0.000255 -0.568959
N -3.20968 6.276113 3.213899
C -2.777083 5.791001 2.237151
C -2.240432 5.223848 1.043391
N -2.161217 3.92487 0.774785
C -1.582696 3.870451 -0.469749
C -1.254216 2.726761 -1.225011
N -1.556443 1.43219 -0.653863
C -2.695 0.75992 -1.371417
C -2.824068 -0.636116 -0.846425
C -4.040806 -1.31168 -0.72308
C -4.056905 -2.620606 -0.220585
C -2.838536 -3.193379 0.173071
C -1.658562 -2.462383 0.037136
N -1.628604 -1.204339 -0.483963
C -0.650506 2.907805 -2.469481
C -0.38011 4.211785 -2.954462
C -0.689369 5.367872 -2.225563
C -1.293082 5.173518 -0.971965
N -1.733704 6.019578 0.0252
H -1.873412 1.621945 0.316463
H -3.634668 1.338545 -1.25369
H -2.429652 0.745514 -2.448118
H -4.970891 -0.805895 -1.020173
H -5.002277 -3.17281 -0.121032
H -2.794339 -4.205447 0.599398
H -0.695201 -2.874244 0.361814
H -0.359661 2.024315 -3.056497
H 0.097597 4.31734 -3.939454
H -0.466922 6.368344 -2.621817
H -1.706523 7.040651 0.026056
N 3.209949 -6.276558 3.21368
C 2.777494 -5.791421 2.236882
C 2.241023 -5.224242 1.043053
N 2.161459 -3.925245 0.774646
C 1.583305 -3.870804 -0.470057
C 1.254627 -2.727093 -1.225201
N 1.556234 -1.432521 -0.653728
C 2.694903 -0.76002 -1.370911
C 2.823345 0.636228 -0.846334
C 4.039815 1.312291 -0.723062
C 4.055316 2.621579 -0.221489
C 2.836621 3.194273 0.171257
C 1.656938 2.462786 0.035454
N 1.62759 1.204304 -0.484621
C 0.651455 -2.908125 -2.469933
C 0.381638 -4.21211 -2.955219
C 0.69101 -5.368219 -2.226401
C 1.294278 -5.173881 -0.972586
N 1.734879 -6.019966 0.024567
H 1.872991 -1.622266 0.316673
H 3.634687 -1.338353 -1.252663
H 2.429976 -0.745928 -2.44772
H 4.970153 0.806654 -1.019612
H 5.000468 3.174185 -0.122067
H 2.791937 4.206669 0.596755
H 0.693288 2.874604 0.359403
H 0.360531 -2.024632 -3.056903
H -0.095692 -4.317656 -3.940394
H 0.469023 -6.368697 -2.622898
H 1.70804 -7.041048 0.025238",-1730.750943611244,2.44168,38.06302721629795,3.232576629092144,Center
uncond_bi-min10k-1528,trans,1844,0.1167189999999999,0.2464690798853659,"49
uncond_bi-min10k-1528-trans
Ir 0.002398 -0.000654 -0.299532
N -1.600356 1.349658 -0.344221
C -2.745081 0.684312 -1.043668
C -2.772782 -0.754185 -0.627422
C -3.923021 -1.548758 -0.550041
N -3.899493 -2.840614 -0.213271
C -2.69697 -3.378022 0.076315
C -2.65377 -4.817164 0.463214
C -1.532353 -5.624589 0.176191
C -1.559119 -6.971334 0.563201
C -2.695885 -7.458995 1.220186
C -3.763183 -6.571593 1.454676
N -3.750538 -5.286235 1.086852
C -1.525518 -2.596873 0.045163
N -1.54681 -1.287437 -0.314271
H -1.878288 1.592481 0.622349
H -1.387385 2.239663 -0.817864
H -2.540583 0.754088 -2.132759
H -3.71368 1.187734 -0.843037
H -4.908987 -1.10541 -0.778129
H -0.667359 -5.223027 -0.372894
H -0.707866 -7.633051 0.343471
H -2.762975 -8.508747 1.541817
H -4.675187 -6.923693 1.968633
H -0.555239 -3.009756 0.352356
N 1.605584 -1.350836 -0.317023
C 2.762393 -0.686897 -0.99773
C 2.782295 0.752885 -0.585246
C 3.930791 1.548404 -0.492499
N 3.901449 2.841081 -0.159448
C 2.694328 3.378473 0.110493
C 2.644635 4.818316 0.493997
C 1.527413 5.624804 0.188614
C 1.547744 6.972171 0.573862
C 2.674162 7.461356 1.247332
C 3.738143 6.5748 1.499425
N 3.731586 5.288847 1.133527
C 1.523904 2.596676 0.063035
N 1.551371 1.286302 -0.292719
H 1.867601 -1.593446 0.654044
H 1.400282 -2.241063 -0.793592
H 2.578443 -0.760384 -2.090231
H 3.72737 -1.189155 -0.777661
H 4.920354 1.105049 -0.704439
H 0.671038 5.222012 -0.372948
H 0.699666 7.633176 0.340162
H 2.735908 8.511639 1.568295
H 4.642081 6.928097 2.02664
H 0.548816 3.009894 0.354102",-1315.486258555144,0.9973,34.18749005252268,3.17608579124547,Center
uncond_bi-min10k-5396,trans,5088,0.116952,0.2483211990620783,"61
uncond_bi-min10k-5396-trans
Ir -0.004594 0.000405 1.015134
N -1.693617 1.21155 0.986762
C -2.825872 0.517193 0.242386
C -2.729121 -0.95106 0.607667
C -3.809489 -1.836654 0.543459
C -3.635482 -3.185912 0.880561
C -2.363215 -3.610323 1.290617
C -1.321478 -2.686003 1.3326
N -1.475584 -1.376269 0.985866
C -4.167407 1.158771 0.66688
N -4.338985 2.545349 0.275194
C -3.833698 2.896149 -0.857614
C -3.086141 2.003059 -1.757274
C -2.860783 2.338386 -3.108217
C -2.201448 1.439997 -3.956421
C -1.750901 0.207529 -3.454407
C -1.941907 -0.123231 -2.10273
C -2.614908 0.764127 -1.252944
H -2.006239 1.400535 1.956349
H -1.557602 2.135856 0.549942
H -4.793006 -1.471622 0.218188
H -4.478873 -3.889018 0.828789
H -2.170794 -4.652895 1.580565
H -0.31595 -2.980694 1.663308
H -4.285598 1.068217 1.76877
H -5.012936 0.584579 0.224924
H -4.00893 3.937898 -1.195471
H -3.229381 3.302167 -3.493082
H -2.043661 1.697126 -5.014526
H -1.240546 -0.50573 -4.118083
H -1.559633 -1.077334 -1.714209
N 1.684085 -1.210543 1.002409
C 2.824281 -0.517311 0.270289
C 2.724081 0.951044 0.634632
C 3.805375 1.836252 0.581609
C 3.628388 3.185527 0.917103
C 2.352125 3.610367 1.314089
C 1.309661 2.686449 1.345298
N 1.46693 1.376669 1.00018
C 4.160863 -1.159388 0.709241
N 4.335862 -2.546137 0.319757
C 3.84288 -2.896799 -0.818506
C 3.105696 -2.003372 -1.726372
C 2.895206 -2.338476 -3.079761
C 2.245432 -1.439839 -3.935066
C 1.789328 -0.207478 -3.437823
C 1.965437 0.123042 -2.084079
C 2.629248 -0.764366 -1.227165
H 1.98333 -1.396607 1.976797
H 1.548361 -2.135547 0.5672
H 4.79205 1.470913 0.266401
H 4.472521 3.888333 0.874106
H 2.157118 4.652998 1.602094
H 0.300825 2.981362 1.665512
H 4.267422 -1.06854 1.812286
H 5.011255 -0.585742 0.276004
H 4.021213 -3.938689 -1.154297
H 3.267901 -3.30226 -3.460645
H 2.099387 -1.696738 -4.994912
H 1.286288 0.505872 -4.10697
H 1.578605 1.076857 -1.699378",-1514.306333298913,1.7164000000000004,39.04185898456152,3.182426044240788,Center
uncond_bi-min10k-2932,cis,3080,0.118591,0.232201737826564,"55
uncond_bi-min10k-2932-cis
Ir -0.270493 -0.369485 -0.515968
N -1.825138 0.799021 -1.404519
C -2.679912 1.45064 -0.432928
C -2.569788 2.808762 -0.101746
C -3.410036 3.361591 0.879149
C -4.374468 2.566275 1.514327
C -4.50947 1.213422 1.162424
C -3.665844 0.658121 0.193185
O -3.793497 -0.644773 -0.228673
C -3.067403 -1.628385 0.539978
C -2.36738 -2.554036 -0.413133
C -2.91295 -3.804489 -0.733959
C -2.276317 -4.642921 -1.657458
C -1.091061 -4.185976 -2.248973
C -0.594921 -2.929655 -1.898827
N -1.204625 -2.109591 -0.994228
H -1.427225 1.483493 -2.06648
H -2.406872 0.145561 -1.954533
H -1.85054 3.452109 -0.628511
H -3.319035 4.428179 1.131179
H -5.038289 3.003297 2.274368
H -5.278592 0.576132 1.622628
H -3.781847 -2.19472 1.174302
H -2.309334 -1.115113 1.173501
H -3.848751 -4.110574 -0.244448
H -2.697872 -5.625871 -1.912805
H -0.545066 -4.791246 -2.986382
H 0.326848 -2.534748 -2.346485
N 0.759457 1.437427 -0.023994
C 1.356153 2.066367 -1.184217
C 0.794375 3.178287 -1.827494
C 1.406767 3.707377 -2.976027
C 2.590597 3.141345 -3.469913
C 3.175463 2.049345 -2.807823
C 2.561829 1.514497 -1.669
O 3.125709 0.490224 -0.945199
C 2.813265 -0.849796 -1.382196
C 2.441897 -1.669948 -0.1794
C 3.368477 -2.535347 0.417761
C 3.024024 -3.267525 1.560778
C 1.735959 -3.097306 2.085744
C 0.854863 -2.217083 1.456343
N 1.179569 -1.506478 0.337442
H 0.136116 2.090604 0.475571
H 1.518474 1.179872 0.628274
H -0.106112 3.65895 -1.418959
H 0.961848 4.581551 -3.473296
H 3.074485 3.562711 -4.363007
H 4.12168 1.609553 -3.155315
H 3.702864 -1.285409 -1.88438
H 1.948581 -0.819328 -2.082875
H 4.367851 -2.626842 -0.031629
H 3.745087 -3.950443 2.032827
H 1.404229 -3.637135 2.983936
H -0.160927 -2.050976 1.839479",-1401.706865763565,2.2428,42.68661467451854,3.2270255062979625,Center
uncond_bi-min10k-9156,trans,6987,0.125867,0.2352887797032819,"71
uncond_bi-min10k-9156-trans
Ir 0.000981 -0.000987 -0.035126
C -4.014394 1.370402 0.997424
C -2.684357 0.627089 0.951398
N -1.650436 1.319943 0.075923
C -1.366195 2.679666 0.501847
C -1.758493 3.765763 -0.325519
C -1.431838 5.066109 0.030442
C -0.70975 5.342619 1.227067
C -0.343599 6.663276 1.61856
C 0.370516 6.875614 2.788577
C 0.753392 5.787905 3.618417
C 0.401176 4.502945 3.250737
F 0.757913 3.457947 4.020522
C -0.337428 4.22711 2.063443
C -0.678031 2.903152 1.684761
C -2.758273 -0.79595 0.454225
C -3.920787 -1.57286 0.472944
C -3.891698 -2.885548 -0.018699
C -2.688748 -3.366513 -0.55291
C -1.56412 -2.542337 -0.553811
N -1.571684 -1.282339 -0.036965
H -3.861615 2.419064 1.316313
H -4.695568 0.903289 1.734136
H -4.521048 1.368132 0.01072
H -2.224371 0.616963 1.963032
H -2.054246 1.371489 -0.874975
H -2.31515 3.570006 -1.255946
H -1.732221 5.904639 -0.615834
H -0.636104 7.510221 0.980393
H 0.648901 7.896977 3.087363
H 1.320647 5.946014 4.546549
H -0.345953 2.056487 2.302188
H -4.849616 -1.150171 0.877823
H -4.795068 -3.511711 0.002616
H -2.610586 -4.377871 -0.97573
H -0.612168 -2.885824 -0.975783
C 4.027465 -1.367968 0.959125
C 2.696738 -0.625312 0.924212
N 1.654053 -1.321209 0.061516
C 1.37613 -2.680276 0.493589
C 1.761231 -3.76765 -0.33551
C 1.441176 -5.067754 0.027212
C 0.733166 -5.342748 1.232581
C 0.374409 -6.663195 1.63157
C -0.326215 -6.874044 2.809984
C -0.702466 -5.785013 3.64111
C -0.357303 -4.50023 3.266186
F -0.708066 -3.454002 4.037036
C 0.367597 -4.225881 2.070139
C 0.70128 -2.902166 1.684448
C 2.765176 0.795999 0.421356
C 3.927741 1.573063 0.424634
C 3.893233 2.88383 -0.071755
C 2.684602 3.362647 -0.594952
C 1.560137 2.538385 -0.58068
N 1.573397 1.280429 -0.059027
H 3.878453 -2.415792 1.282498
H 4.715649 -0.898393 1.687725
H 4.524425 -1.368292 -0.032507
H 2.246922 -0.612072 1.940363
H 2.04773 -1.374471 -0.893531
H 2.307125 -3.572963 -1.272506
H 1.735969 -5.907295 -0.620319
H 0.661763 -7.511161 0.99242
H -0.598889 -7.895241 3.114543
H -1.259098 -5.941936 4.575851
H 0.374344 -2.054779 2.303611
H 4.860913 1.152 0.821123
H 4.796708 3.510138 -0.062532
H 2.601793 4.37236 -1.02082
H 0.603651 2.880281 -0.99359",-1835.370467653965,4.547000000000003,39.20101862167754,3.4250155526237713,Center
uncond_bi-min10k-6849,trans,6033,0.124228,0.2427568831729163,"65
uncond_bi-min10k-6849-trans
Ir -0.022649 -0.000862 -1.758172
N -1.734307 1.188309 -1.723883
C -2.811897 0.45621 -0.934159
C -2.718397 -0.994551 -1.333363
C -3.808381 -1.867167 -1.273163
C -3.635186 -3.215281 -1.613916
C -2.360378 -3.640505 -2.02013
C -1.314814 -2.719216 -2.064075
N -1.467615 -1.410105 -1.717232
C -2.570868 0.752509 0.590331
N -3.444771 1.861145 0.919841
C -4.304112 1.966974 -0.044346
C -5.412798 2.934971 -0.078377
C -6.456285 2.843036 -1.023394
C -7.490439 3.789541 -1.016645
C -7.497962 4.829566 -0.077873
C -6.457962 4.910688 0.867815
Cl -6.462886 6.193853 2.039683
C -5.419837 3.972194 0.877484
N -4.119277 1.039767 -1.08964
H -2.064375 1.343094 -2.692697
H -1.627061 2.125182 -1.302391
H -4.781737 -1.46765 -0.955337
H -4.478432 -3.91913 -1.567987
H -2.169639 -4.683663 -2.30914
H -0.310567 -3.015808 -2.396959
H -1.495702 0.95873 0.777892
H -2.840867 -0.140208 1.197207
H -6.490615 2.016565 -1.749022
H -8.308646 3.714878 -1.748059
H -8.303462 5.577093 -0.065614
H -4.609609 4.026895 1.617015
H -4.516227 1.192654 -2.018716
N 1.690086 -1.190504 -1.764271
C 2.783875 -0.457552 -0.996603
C 2.681425 0.99342 -1.392502
C 3.772004 1.866539 -1.354307
C 3.590918 3.215048 -1.689368
C 2.307551 3.640089 -2.067856
C 1.261757 2.718282 -2.090771
N 1.422489 1.408821 -1.748884
C 2.575314 -0.754586 0.53247
N 3.456449 -1.863001 0.843105
C 4.295665 -1.967632 -0.138827
C 5.404617 -2.934254 -0.196673
C 6.42719 -2.840599 -1.164082
C 7.462596 -3.785585 -1.18011
C 7.492032 -4.825789 -0.241974
C 6.472975 -4.908617 0.726102
Cl 6.505248 -6.191937 1.897349
C 5.433946 -3.971592 0.758604
N 4.087811 -1.040444 -1.179689
H 2.006831 -1.35278 -2.736407
H 1.594322 -2.125755 -1.336054
H 4.752079 1.467211 -1.057581
H 4.434545 3.919336 -1.660214
H 2.11015 4.683538 -2.351287
H 0.2506 3.015011 -2.401975
H 1.504339 -0.960834 0.742758
H 2.857986 0.137966 1.133775
H 6.444709 -2.014103 -1.890304
H 8.264669 -3.709634 -1.929055
H 8.298659 -5.572192 -0.247353
H 4.640061 -4.02758 1.515573
H 4.467614 -1.189999 -2.116392",-2543.897498547206,1.8965000000000003,36.66242240967691,3.3804160905665968,Center
uncond_bi-min10k-919,cis,1175,0.125989,0.2453573451431498,"45
uncond_bi-min10k-919-cis
Ir -0.029843 0.182506 -0.171857
C -3.660959 -2.23379 -0.218791
C -4.534771 -1.143407 -0.095125
C -4.002003 0.161946 -0.01629
C -2.624202 0.276717 -0.071852
N -1.778414 1.461326 -0.032058
C -1.723888 2.249422 1.183249
C -2.010526 1.68436 2.43406
C -1.847456 2.497341 3.567
N -1.427489 3.770226 3.523589
C -1.167443 4.294539 2.317336
C -1.303192 3.585003 1.112922
N -1.768113 -0.775868 -0.187408
C -2.274562 -2.028432 -0.262277
H -4.050023 -3.259859 -0.283678
H -5.622305 -1.299468 -0.061074
H -4.63898 1.051454 0.088396
H -1.926724 2.063477 -0.856165
H -2.337256 0.639765 2.534476
H -2.066166 2.084137 4.567519
H -0.821291 5.342544 2.299025
H -1.067552 4.062837 0.149525
H -1.554822 -2.852749 -0.359858
C 3.237452 -2.677374 0.195277
C 4.226221 -1.700709 0.38834
C 3.870806 -0.335971 0.320479
C 2.541309 -0.051727 0.06334
N 1.870969 1.232025 -0.102994
C 2.03781 2.259971 0.901397
C 1.833059 1.977887 2.259978
C 1.936219 3.044286 3.166817
N 2.218643 4.307258 2.808967
C 2.420531 4.553891 1.508434
C 2.342359 3.569263 0.508157
N 1.570365 -0.991566 -0.102163
C 1.908946 -2.300434 -0.046957
H 3.48977 -3.746472 0.235993
H 5.268157 -1.991315 0.583944
H 4.602431 0.471435 0.46483
H 2.080704 1.617314 -1.037889
H 1.573473 0.964578 2.598848
H 1.764045 2.865634 4.242194
H 2.660826 5.595935 1.232628
H 2.51413 3.826217 -0.549291
H 1.100799 -3.031127 -0.189425",-1204.81773877765,2.2202,35.00716218367022,3.428335341745781,Center
