Ligand ID,Isomer,Label ID,HOMO-LUMO gap (Eh),Metal center charge,XYZ,Final single point energy (Eh),log P,G parameter,Sampling region
uncond_bi-min10k-3092,trans,3227,0.113017,0.2615078256746047,"55
uncond_bi-min10k-3092-trans
Ir -0.000577 -0.000307 0.336453
C -1.426492 4.376853 -3.871311
C -2.037337 3.015875 -3.618641
O -2.500886 2.330611 -4.520636
C -2.087578 2.494206 -2.202143
C -1.665974 3.19711 -1.110515
C -1.9186 2.63292 0.253492
N -1.769272 1.147433 0.289672
C -2.37845 0.477194 -0.858572
C -2.582817 1.138045 -2.031166
C -2.495947 -0.962359 -0.609753
C -3.51695 -1.802036 -1.069879
C -3.49964 -3.154021 -0.701753
C -2.477046 -3.61057 0.145722
C -1.481043 -2.723028 0.561138
N -1.455507 -1.426982 0.164108
H -1.991263 5.168839 -3.337377
H -1.449981 4.584794 -4.955514
H -0.378642 4.41908 -3.509456
H -1.241347 4.207722 -1.191083
H -1.268387 3.067802 1.033918
H -2.971124 2.867775 0.548585
H -2.240833 0.827594 1.151499
H -2.942096 0.609881 -2.925555
H -4.319804 -1.383583 -1.692791
H -4.288381 -3.836939 -1.049033
H -2.448127 -4.65268 0.493887
H -0.67281 -3.04292 1.231674
C 1.425797 -4.376424 -3.871465
C 2.037502 -3.015903 -3.618413
O 2.500281 -2.330104 -4.520397
C 2.087282 -2.494259 -2.201889
C 1.665433 -3.197209 -1.110391
C 1.917775 -2.633081 0.253694
N 1.768398 -1.147598 0.289898
C 2.377979 -0.477287 -0.858171
C 2.582585 -1.138148 -2.030721
C 2.496275 0.962239 -0.60929
C 3.517823 1.801297 -1.069347
C 3.501105 3.1534 -0.701593
C 2.478505 3.610725 0.145462
C 1.481984 2.723788 0.560901
N 1.455929 1.427643 0.164223
H 1.990312 -5.168933 -3.338045
H 1.448829 -4.583922 -4.955763
H 0.378037 -4.418248 -3.509297
H 1.240809 -4.207811 -1.191094
H 1.267372 -3.067997 1.033951
H 2.970233 -2.867937 0.549019
H 2.239701 -0.827802 1.151883
H 2.94234 -0.610046 -2.924956
H 4.320574 1.382299 -1.692023
H 4.290262 3.835827 -1.048888
H 2.450008 4.652953 0.493308
H 0.673778 3.044228 1.231196",-1401.650671673211,1.5411,37.44230463154545,Center
uncond_bi-min10k-9038,trans,6941,0.1046189999999999,0.1278441921586559,"71
uncond_bi-min10k-9038-trans
Ir -0.00434 -0.011745 -0.410627
C -0.354123 3.207959 -1.657372
C -1.527083 2.611596 -0.950546
N -1.474898 1.392853 -0.432444
N -2.64433 1.010981 0.23154
C -2.996643 -0.299779 0.308901
S -1.814554 -1.45865 -0.130275
N -4.24909 -0.617569 0.719991
C -4.598247 -1.997855 1.079248
C -5.984093 -2.346403 0.540577
O -6.955332 -1.413756 0.983576
C -6.646813 -0.117709 0.523593
C -5.287395 0.365676 1.047898
C -2.766833 3.437015 -0.857223
C -2.768192 4.631678 -0.104271
C -3.923437 5.424656 -0.037239
C -5.084771 5.042434 -0.726539
C -5.089694 3.862664 -1.48942
C -3.939892 3.062867 -1.55739
H -0.710483 3.857355 -2.480403
H 0.242215 3.851043 -0.973193
H 0.308053 2.42249 -2.066318
H -3.330869 1.76326 0.358244
H -3.830169 -2.678844 0.666487
H -4.588327 -2.092147 2.188773
H -6.293525 -3.342904 0.911684
H -5.953231 -2.380338 -0.576448
H -7.444688 0.56184 0.883346
H -6.635003 -0.085549 -0.594943
H -5.073152 1.346508 0.580179
H -5.33259 0.506659 2.151888
H -1.860223 4.934953 0.438779
H -3.914396 6.350283 0.557484
H -5.986925 5.670209 -0.676898
H -5.990727 3.571103 -2.050131
H -3.937226 2.149435 -2.172957
C 0.311317 -3.267958 -1.549383
C 1.515624 -2.642507 -0.922935
N 1.471948 -1.410605 -0.433062
N 2.657557 -1.009082 0.187636
C 2.997055 0.304489 0.259151
S 1.793454 1.449896 -0.152971
N 4.254958 0.635636 0.644138
C 4.593758 2.01957 0.998864
C 5.973193 2.379806 0.451416
O 6.955625 1.456303 0.888516
C 6.655716 0.157615 0.430143
C 5.304631 -0.338072 0.963912
C 2.764503 -3.455276 -0.866577
C 2.786328 -4.668728 -0.143858
C 3.947893 -5.454069 -0.112008
C 5.096331 -5.04751 -0.809081
C 5.080609 -3.851007 -1.545257
C 3.924669 -3.05808 -1.576743
H 0.626708 -4.019299 -2.297755
H -0.306875 -3.797125 -0.791139
H -0.32406 -2.504969 -2.037279
H 3.349379 -1.755396 0.318908
H 3.81786 2.692917 0.587993
H 4.588399 2.117494 2.108169
H 6.275827 3.379325 0.820003
H 5.93501 2.412772 -0.665419
H 7.462272 -0.514824 0.783787
H 6.636236 0.12596 -0.688281
H 5.095777 -1.320503 0.496945
H 5.359444 -0.479633 2.067543
H 1.888713 -4.992488 0.404451
H 3.954263 -6.393328 0.460985
H 6.003528 -5.66955 -0.787558
H 5.969856 -3.541005 -2.114842
H 3.905572 -2.133032 -2.174299",-2389.411100645058,1.6173,37.91978354289352,Center
uncond_bi-min10k-4052,trans,4011,0.1150929999999999,0.3400750695473482,"59
uncond_bi-min10k-4052-trans
Ir 0.000922 -0.001313 0.074955
C -3.60421 -2.503519 0.010859
C -4.51564 -1.591718 -0.542492
C -4.083128 -0.287296 -0.824134
C -2.756678 0.048631 -0.539096
C -2.117167 1.341824 -0.745246
C -2.089412 2.301209 -1.731906
N -1.14642 3.253095 -1.388494
N -0.599524 3.003963 -0.274075
N -1.170774 1.74468 0.253499
C -1.652282 1.963246 1.676892
C -2.848435 2.875087 1.728864
C -4.15374 2.359134 1.837307
C -5.23631 3.246353 1.846039
C -4.970307 4.622824 1.741205
N -3.732167 5.131864 1.647233
C -2.703327 4.276619 1.644358
N -1.859095 -0.851215 -0.013009
C -2.28458 -2.108337 0.258603
H -3.903816 -3.534661 0.245301
H -5.552375 -1.892339 -0.752353
H -4.757206 0.470533 -1.246612
H -2.614506 2.334805 -2.692307
H -1.874665 0.965078 2.096831
H -0.776727 2.377734 2.211263
H -4.317163 1.272877 1.928215
H -6.270453 2.883401 1.940379
H -5.800992 5.350756 1.741466
H -1.693381 4.720189 1.571857
H -1.525873 -2.809403 0.632083
C 3.605874 2.500512 -0.01877
C 4.512135 1.588691 -0.580533
C 4.076798 0.284522 -0.858968
C 2.752781 -0.051059 -0.562464
C 2.110991 -1.343979 -0.763393
C 2.074366 -2.303017 -1.750183
N 1.135138 -3.255419 -1.398282
N 0.598788 -3.006969 -0.278482
N 1.174152 -1.74772 0.243963
C 1.668132 -1.965723 1.663048
C 2.867377 -2.874074 1.704364
C 4.171736 -2.354113 1.80501
C 5.257257 -3.237752 1.803851
C 4.995012 -4.614818 1.697216
N 3.757922 -5.127664 1.610594
C 2.726238 -4.275832 1.617244
N 1.860148 0.848785 -0.028156
C 2.288335 2.105636 0.240357
H 3.907876 3.531454 0.213475
H 5.54707 1.889124 -0.799361
H 4.746903 -0.47337 -1.287597
H 2.590503 -2.335962 -2.715448
H 1.891297 -0.967262 2.081847
H 0.79819 -2.382983 2.204396
H 4.332181 -1.267557 1.897604
H 6.290841 -2.871644 1.891921
H 5.828052 -5.340018 1.689707
H 1.717315 -4.722665 1.550805
H 1.533168 2.806774 0.620769",-1654.433640131379,1.7833999999999994,38.22218685341397,Center
uncond_bi-min10k-2099,cis,2391,0.132073,0.2271739139892295,"51
uncond_bi-min10k-2099-cis
Ir -0.158725 0.20586 0.781626
C -5.189258 3.980367 -0.259634
C -3.993472 3.116636 0.017973
C -2.783087 3.646958 0.505741
C -1.679083 2.821133 0.700994
N -1.681283 1.487529 0.416927
C -2.881613 0.938757 0.028122
C -2.870333 -0.578062 -0.107549
C -2.355821 -0.994872 -1.496399
C -4.232242 -1.21843 0.185347
N -1.857246 -1.026306 0.929511
C -4.017093 1.722452 -0.183885
H -5.255705 4.827357 0.450895
H -6.133799 3.405153 -0.212245
H -5.122435 4.418968 -1.278939
H -2.695391 4.715264 0.753127
H -0.749577 3.217424 1.128651
H -2.284783 -2.100387 -1.571668
H -1.35245 -0.559465 -1.675864
H -3.055691 -0.644559 -2.279053
H -4.640556 -0.89133 1.162879
H -4.97338 -0.965617 -0.59676
H -4.138115 -2.32329 0.190976
H -1.680631 -2.033245 0.793768
H -2.286987 -0.942632 1.867536
H -4.948672 1.237239 -0.507249
C 5.212912 3.529982 -0.090912
C 3.936118 2.752471 0.043094
C 2.679268 3.317769 -0.248234
C 1.51374 2.583841 -0.051127
N 1.496296 1.307883 0.429062
C 2.720707 0.708534 0.622957
C 2.693403 -0.794532 0.86101
C 3.782896 -1.285866 1.821712
C 2.796004 -1.498239 -0.506069
N 1.333287 -1.113651 1.427159
C 3.918438 1.409323 0.464037
H 5.168183 4.245717 -0.93497
H 6.087073 2.866777 -0.236701
H 5.402337 4.1265 0.827877
H 2.598646 4.343495 -0.63745
H 0.537572 3.017249 -0.297021
H 3.661785 -2.371519 2.012527
H 4.794296 -1.147377 1.394703
H 3.744973 -0.747049 2.790175
H 2.752915 -2.600973 -0.38087
H 3.756036 -1.249616 -0.996628
H 1.965889 -1.178654 -1.16695
H 1.15683 -2.119379 1.278236
H 1.359003 -0.981684 2.453087
H 4.868441 0.888447 0.65067",-1025.349668025323,1.58382,36.845455992360336,Center
uncond_bi-min10k-1130,cis,1428,0.1020329999999999,0.4051034082020757,"47
uncond_bi-min10k-1130-cis
Ir 0.028091 0.135919 0.033603
N -1.379916 1.336791 0.783746
C -2.266873 0.825347 1.636817
C -3.406483 1.533191 2.213187
C -4.505145 0.797057 2.720718
C -5.612165 1.462262 3.258856
C -5.638686 2.865791 3.301194
C -4.550239 3.606147 2.806235
C -3.440181 2.948026 2.269666
C -1.900884 -0.535716 2.001695
C -1.671243 -1.184212 3.184924
C -0.725047 -2.232565 2.869096
N -0.399474 -2.289829 1.599015
N -1.171013 -1.259896 0.954338
O -2.096326 -1.875456 0.047661
H -1.571727 2.303752 0.486736
H -4.497589 -0.301576 2.661194
H -6.465139 0.882305 3.640881
H -6.509287 3.387204 3.726137
H -4.564068 4.704968 2.8538
H -2.578227 3.540064 1.924026
H -1.99959 -0.876717 4.183948
H -0.235736 -2.906214 3.58871
H -1.46346 -2.208904 -0.652073
N 1.508102 1.255979 -0.702504
C 2.360721 0.701087 -1.563206
C 3.54058 1.345245 -2.133757
C 4.593197 0.550621 -2.650414
C 5.737227 1.154741 -3.183215
C 5.846787 2.554627 -3.211297
C 4.804562 3.353053 -2.707265
C 3.658054 2.756141 -2.175858
C 1.911695 -0.630174 -1.944842
C 1.641255 -1.246779 -3.136476
C 0.629212 -2.235808 -2.834588
N 0.299682 -2.289053 -1.565369
N 1.137416 -1.320521 -0.906301
O 2.018894 -2.008994 -0.009995
H 1.759683 2.20575 -0.394891
H 4.520686 -0.54622 -2.60212
H 6.554176 0.52943 -3.572363
H 6.746334 3.027915 -3.632269
H 4.883294 4.449565 -2.743704
H 2.832805 3.394502 -1.823016
H 1.988788 -0.946421 -4.131194
H 0.097802 -2.866167 -3.563515
H 1.364915 -2.312385 0.684177",-1355.006946043952,1.5365699999999998,37.09215342989018,Center
uncond_bi-min10k-4370,trans,4290,0.1832719999999999,0.1869584648450792,"59
uncond_bi-min10k-4370-trans
Ir 0.030444 0.012567 1.502303
C -7.15897 3.395487 2.941127
C -5.90957 3.003945 2.210504
S -5.551024 3.706035 0.65933
C -4.101118 2.795755 0.487578
C -3.880295 1.981655 1.590288
C -2.733032 1.024567 1.774889
N -1.361731 1.537266 1.415741
O -1.320614 2.12887 0.08702
C -2.921134 -0.374685 1.154392
C -3.126329 -0.423922 -0.354302
N -1.702278 -1.1714 1.552332
C -4.924779 2.096721 2.584561
C -4.950097 1.320481 3.872579
H -7.942474 2.611718 2.865078
H -6.959103 3.562123 4.018917
H -7.590547 4.331454 2.537579
H -3.464748 2.921354 -0.393432
H -2.618708 0.855058 2.869051
H -1.189126 2.351147 2.028591
H -0.754849 1.449497 -0.360622
H -3.814682 -0.818382 1.644358
H -3.957822 0.245663 -0.644412
H -3.388935 -1.451124 -0.678956
H -2.217963 -0.104428 -0.899401
H -1.640797 -2.012788 0.957224
H -1.82712 -1.523046 2.516317
H -5.075345 0.228771 3.703389
H -5.787092 1.637647 4.5219
H -4.017346 1.455438 4.461786
C 7.197029 -3.458269 2.80613
C 5.9641 -3.014355 2.077101
S 5.580163 -3.690074 0.520355
C 4.136078 -2.765341 0.380743
C 3.936589 -1.965522 1.498026
C 2.798517 -1.00334 1.711307
N 1.418296 -1.51252 1.381018
O 1.347279 -2.100641 0.052032
C 2.975061 0.397466 1.091399
C 3.150007 0.451967 -0.420857
N 1.765123 1.194593 1.51609
C 4.991599 -2.105257 2.477221
C 5.032131 -1.360846 3.7839
H 7.762009 -2.592509 3.207409
H 6.950739 -4.121439 3.662451
H 7.882537 -4.019804 2.14303
H 3.490713 -2.869179 -0.496544
H 2.708628 -0.837526 2.808276
H 1.258126 -2.327668 1.995575
H 0.771126 -1.42017 -0.380563
H 3.878813 0.838945 1.564529
H 3.982234 -0.20854 -0.729087
H 3.396986 1.482465 -0.747499
H 2.234334 0.125456 -0.949161
H 1.69205 2.036546 0.923145
H 1.910568 1.545406 2.477494
H 5.031815 -0.258459 3.642233
H 5.940354 -1.607404 4.364481
H 4.163303 -1.607422 4.432278",-1974.120231473418,1.7320399999999998,37.15581728473659,Center
uncond_bi-min10k-2155,trans,2442,0.12327,0.2660595352464548,"51
uncond_bi-min10k-2155-trans
Ir 0.001586 4e-06 -0.862311
N -1.462617 1.345915 -0.83328
C -2.661569 0.979494 -0.479189
C -2.872546 -0.488295 -0.178747
N -1.707147 -1.214957 -0.861207
O -4.120938 -0.762827 -0.777463
P -4.577688 -2.369498 -1.157229
O -4.956757 -2.943833 0.362852
C -3.789828 -3.242459 1.131563
C -3.223693 -2.055576 1.899718
C -3.069304 -2.241041 3.288238
C -2.493997 -1.269132 4.116871
C -2.05884 -0.065305 3.554267
C -2.215266 0.147578 2.178215
C -2.794851 -0.81787 1.331551
H -1.376943 2.342668 -1.083015
H -3.527096 1.660261 -0.437326
H -1.571532 -2.114911 -0.378456
H -1.985112 -1.443506 -1.83347
H -5.916812 -1.977949 -1.498695
H -4.074661 -4.032669 1.85278
H -3.004365 -3.69005 0.467963
H -3.418329 -3.187138 3.730485
H -2.397149 -1.45399 5.196977
H -1.603004 0.716845 4.178949
H -1.863055 1.096684 1.753406
N 1.464051 -1.346629 -0.807216
C 2.657857 -0.981062 -0.435375
C 2.866199 0.48694 -0.134501
N 1.710987 1.214225 -0.833327
O 4.122877 0.759055 -0.716952
P 4.586336 2.364613 -1.093031
O 4.946323 2.940725 0.431113
C 3.770282 3.241557 1.184775
C 3.192479 2.05616 1.946591
C 3.02052 2.243177 3.332838
C 2.432764 1.273113 4.154881
C 2.00262 0.069578 3.587839
C 2.176625 -0.144993 2.214155
C 2.768969 0.818558 1.374174
H 1.380896 -2.343938 -1.055586
H 3.521574 -1.662988 -0.378148
H 1.568574 2.113723 -0.351807
H 2.003474 1.443491 -1.801155
H 5.929382 1.971159 -1.416376
H 4.047247 4.031727 1.909101
H 2.993925 3.690159 0.511208
H 3.365459 3.189065 3.778719
H 2.322304 1.459187 5.233471
H 1.537174 -0.711074 4.207289
H 1.82838 -1.09397 1.78577",-2004.894873516112,1.5029699999999997,37.33089288556422,Center
uncond_bi-min10k-5959,cis,5485,0.144858,0.3235475103261556,"63
uncond_bi-min10k-5959-cis
Ir -0.170018 -0.258018 -0.495863
C -1.708485 -7.434513 2.307864
C -3.034474 -7.561586 1.868314
C -3.575416 -6.614735 0.984766
C -2.791914 -5.540753 0.525337
C -3.377165 -4.551432 -0.466037
N -3.003509 -3.170306 -0.171045
C -3.565651 -2.305464 0.721077
C -2.715859 -1.212516 0.733883
C -2.697978 0.078646 1.488722
N -2.541509 1.219721 0.592196
C -3.322547 2.331971 0.481594
C -2.748099 3.14817 -0.488984
C -1.609439 2.447335 -0.933165
N -1.486295 1.275935 -0.267149
N -1.691457 -1.497228 -0.143619
N -1.875331 -2.679747 -0.703635
C -1.459213 -5.414888 0.967927
C -0.926246 -6.357994 1.85854
H -1.285813 -8.172064 3.006395
H -3.656367 -8.398274 2.220359
H -4.619639 -6.716071 0.647687
H -4.482307 -4.61299 -0.485511
H -3.011256 -4.744533 -1.494908
H -4.484154 -2.534128 1.269813
H -1.84619 0.076733 2.204409
H -3.635316 0.22339 2.055528
H -4.216582 2.457873 1.101782
H -3.11308 4.119204 -0.837154
H -0.878292 2.707103 -1.705536
H -0.837816 -4.572728 0.622256
H 0.11163 -6.250098 2.210115
C 6.191466 -6.503944 -1.479264
C 5.018551 -6.796354 -2.192983
C 3.782563 -6.312665 -1.738986
C 3.709558 -5.534549 -0.566972
C 2.387474 -4.983623 -0.099995
N 2.158858 -3.610524 -0.588817
C 2.875347 -2.895602 -1.502197
C 2.195844 -1.693619 -1.613587
C 2.396768 -0.47213 -2.451844
N 2.421944 0.737984 -1.636664
C 3.369117 1.717912 -1.59031
C 2.927609 2.679479 -0.685324
C 1.690602 2.199109 -0.211566
N 1.385821 1.018508 -0.798995
N 1.118612 -1.762351 -0.758397
N 1.104748 -2.925917 -0.127143
C 4.891582 -5.247415 0.145189
C 6.126858 -5.729859 -0.309094
H 7.160392 -6.888021 -1.831721
H 5.065179 -7.410872 -3.104413
H 2.861212 -6.547869 -2.295373
H 1.541106 -5.607325 -0.452979
H 2.331547 -4.936187 1.005735
H 3.773011 -3.291188 -1.985246
H 1.563671 -0.383429 -3.183619
H 3.350028 -0.523248 -3.00762
H 4.273868 1.658389 -2.204725
H 3.439829 3.602875 -0.398638
H 1.007846 2.624578 0.53082
H 4.841635 -4.646438 1.067197
H 7.043607 -5.508367 0.257622",-1656.942047982948,1.5711999999999997,38.06302721629795,Center
uncond_bi-min10k-5956,trans,5482,0.150376,0.2968059406554391,"63
uncond_bi-min10k-5956-trans
Ir 0.035749 -0.010471 1.467822
N -5.495508 0.105136 0.674382
C -5.163858 0.109918 -0.664187
C -6.200264 0.137253 -1.63273
C -5.923719 0.097012 -2.999399
C -4.597482 0.029784 -3.461146
C -3.564091 0.005625 -2.52273
C -3.814316 0.043141 -1.134681
C -2.617016 0.021709 -0.21982
N -2.503896 1.243945 0.599235
C -3.297866 2.358758 0.614359
C -2.729368 3.257172 1.507734
C -1.568498 2.618209 1.989832
N -1.418981 1.406099 1.417199
N -2.58448 -1.153547 0.664344
C -3.479787 -2.177469 0.804817
C -2.973265 -3.03552 1.772506
C -1.748011 -2.463785 2.173452
N -1.501453 -1.334704 1.478698
H -4.79954 0.299658 1.391037
H -6.45828 0.315096 0.932575
H -7.24398 0.188662 -1.285472
H -6.758229 0.120556 -3.716255
H -4.375718 -0.001105 -4.536793
H -2.517913 -0.042821 -2.862964
H -1.675313 -0.025253 -0.810002
H -4.18508 2.428062 -0.020798
H -3.103613 4.250193 1.774081
H -0.841482 2.972481 2.724511
H -4.396814 -2.212444 0.212026
H -3.433437 -3.956088 2.143659
H -1.047257 -2.797439 2.943827
N 5.507962 -0.114389 0.411739
C 5.125521 -0.100162 -0.912963
C 6.123395 -0.115492 -1.921343
C 5.793588 -0.058652 -3.275604
C 4.450292 0.013927 -3.684283
C 3.454138 0.027594 -2.706079
C 3.758666 -0.025984 -1.329675
C 2.600283 -0.016168 -0.365802
N 2.523797 -1.250904 0.438507
C 3.31047 -2.37019 0.387075
C 2.782043 -3.286577 1.286492
C 1.651028 -2.653343 1.84145
N 1.480381 -1.427097 1.305799
N 2.609538 1.146443 0.535346
C 3.505842 2.174334 0.635298
C 3.046793 3.023482 1.633737
C 1.846813 2.4433 2.094071
N 1.569619 1.316706 1.40664
H 4.839307 -0.320005 1.150998
H 6.479479 -0.329254 0.630113
H 7.179775 -0.171999 -1.615712
H 6.599384 -0.07381 -4.024807
H 4.186701 0.057197 -4.750028
H 2.39562 0.07979 -3.005266
H 1.634654 0.040551 -0.914709
H 4.164207 -2.428925 -0.293407
H 3.163079 -4.287445 1.510433
H 0.957792 -3.02307 2.600571
H 4.390531 2.217855 -0.004232
H 3.521545 3.943867 1.986513
H 1.185789 2.770598 2.901309",-1656.960956186687,1.757,37.69696005093108,Center
uncond_bi-min10k-5959,trans,5486,0.14238,0.3059553385611116,"63
uncond_bi-min10k-5959-trans
Ir 0.015123 0.000275 -0.015257
C -2.577328 -7.317983 2.394603
C -3.833681 -7.152267 1.793873
C -4.008741 -6.189054 0.787653
C -2.927149 -5.392812 0.370865
C -3.112552 -4.358985 -0.720185
N -2.770534 -3.007684 -0.266467
C -3.47971 -2.189806 0.560674
C -2.650828 -1.102116 0.775324
C -2.789903 0.159127 1.564945
N -2.575293 1.325846 0.719703
C -3.403986 2.385788 0.498262
C -2.752707 3.239707 -0.386628
C -1.520329 2.614851 -0.667185
N -1.41686 1.451084 0.013156
N -1.492139 -1.335798 0.066745
N -1.571841 -2.492196 -0.568719
C -1.665978 -5.563984 0.976903
C -1.494462 -6.521171 1.985462
H -2.4392 -8.072104 3.183853
H -4.684219 -7.774818 2.109392
H -4.996387 -6.062246 0.315817
H -2.453345 -4.551458 -1.589156
H -4.158379 -4.344054 -1.083197
H -4.476539 -2.44483 0.93292
H -2.03384 0.171522 2.380494
H -3.797401 0.243642 2.01034
H -4.381571 2.449446 0.988031
H -3.124889 4.188143 -0.785491
H -0.693575 2.928831 -1.311426
H -0.814519 -4.941971 0.656866
H -0.507039 -6.652131 2.453202
C 2.640516 7.309247 2.294924
C 3.878783 7.152269 1.655537
C 4.027134 6.195713 0.638756
C 2.936621 5.397361 0.250098
C 3.093433 4.370336 -0.851949
N 2.780237 3.013551 -0.393407
C 3.533898 2.190517 0.387932
C 2.719383 1.099465 0.63796
C 2.903196 -0.167641 1.408813
N 2.642263 -1.328514 0.568736
C 3.457538 -2.386849 0.295562
C 2.758307 -3.235893 -0.556751
C 1.512109 -2.610132 -0.764759
N 1.446407 -1.450216 -0.073208
N 1.524054 1.336572 -0.0056
N 1.567996 2.498076 -0.635279
C 1.693713 5.559712 0.895008
C 1.54898 6.51034 1.913938
H 2.523299 8.058266 3.092376
H 4.735948 7.776624 1.94877
H 5.000513 6.076001 0.136388
H 2.402749 4.560857 -1.696513
H 4.126176 4.3664 -1.250646
H 4.548925 2.444164 0.708322
H 2.195066 -0.18686 2.266309
H 3.934345 -0.254319 1.795869
H 4.460858 -2.453104 0.729825
H 3.107938 -4.181906 -0.980973
H 0.650824 -2.92125 -1.363568
H 0.835517 4.935915 0.59741
H 0.575626 6.634501 2.412043",-1656.939044333522,1.5711999999999997,37.259271048862,Center
uncond_bi-min10k-155,trans,236,0.0664779999999999,0.4081167865503936,"35
uncond_bi-min10k-155-trans
Ir 0.090787 0.024392 -0.266794
C -0.866665 2.768007 -0.704799
N -1.251051 1.507065 -0.63836
C -2.588415 1.247074 -0.889829
C -3.201132 0.005354 -1.039902
C -4.618554 -0.016562 -1.313284
C -5.281681 -1.204652 -1.51219
C -4.581745 -2.449011 -1.458599
C -3.223436 -2.48227 -1.196878
Cl -2.363898 -3.982166 -1.125712
C -2.484039 -1.267741 -0.969467
O -1.219041 -1.357045 -0.721161
H -1.592741 3.554152 -0.976366
H 0.174368 3.022184 -0.460124
H -3.226809 2.139796 -1.011554
H -5.157923 0.940866 -1.359075
H -6.361526 -1.210107 -1.718435
H -5.117809 -3.394338 -1.624972
C 1.254663 -2.670503 -0.395616
N 1.439351 -1.456549 0.088379
C 2.611729 -1.235137 0.792463
C 3.111267 -0.019445 1.253406
C 4.372874 -0.032796 1.955089
C 4.944802 1.134786 2.402988
C 4.306064 2.393086 2.17984
C 3.094058 2.45948 1.515619
Cl 2.307807 3.976205 1.241847
C 2.446687 1.265742 1.036677
O 1.311402 1.384888 0.431118
H 2.027486 -3.4462 -0.254134
H 0.313277 -2.900767 -0.914222
H 3.226423 -2.133638 0.977147
H 4.868403 -1.000018 2.124444
H 5.905385 1.113149 2.937272
H 4.773139 3.322719 2.535197",-1900.47170627856,1.8325,36.98869966576476,Center
uncond_bi-min10k-5595,trans,5224,0.125837,0.2466054844791806,"63
uncond_bi-min10k-5595-trans
Ir 0.000864 -0.00013 -0.355841
O 0.969134 3.692894 -2.525592
C 0.652375 4.797797 -2.069288
O 1.335033 5.909712 -2.405198
C -0.450777 5.037529 -1.115995
C -0.69865 6.333629 -0.612428
C -1.701417 6.570662 0.329517
C -2.486132 5.493509 0.777185
C -2.280251 4.200766 0.285758
C -1.264636 3.943023 -0.668161
N -1.035205 2.679594 -1.173426
N -1.442628 1.52065 -0.471329
C -2.666806 0.916512 -1.104351
C -2.861518 -0.465445 -0.560612
C -4.112265 -1.063927 -0.390129
C -4.190883 -2.37434 0.10332
C -2.997175 -3.029585 0.437307
C -1.780148 -2.373046 0.256176
N -1.691748 -1.112444 -0.249839
H 2.024588 5.622022 -3.042069
H -0.07111 7.158118 -0.97766
H -1.877754 7.585943 0.711193
H -3.28654 5.663493 1.513095
H -2.944742 3.392325 0.626147
H -0.193512 2.576575 -1.772892
H -1.673979 1.803222 0.500446
H -2.444593 0.878899 -2.19024
H -3.557713 1.561306 -0.957279
H -5.019758 -0.499038 -0.648028
H -5.164949 -2.865858 0.238455
H -2.997974 -4.049506 0.847077
H -0.833932 -2.854661 0.53269
O -0.957435 -3.692352 -2.533384
C -0.641436 -4.797487 -2.077128
O -1.321465 -5.909701 -2.41734
C 0.458026 -5.037359 -1.11958
C 0.704765 -6.333837 -0.616418
C 1.703749 -6.571194 0.32945
C 2.485817 -5.493984 0.7816
C 2.281063 -4.200858 0.290736
C 1.269246 -3.942767 -0.667126
N 1.04133 -2.678903 -1.171996
N 1.445135 -1.520544 -0.466821
C 2.671937 -0.915346 -1.093745
C 2.864065 0.46589 -0.547284
C 4.113947 1.064405 -0.370652
C 4.19017 2.374116 0.125015
C 2.994913 3.028598 0.454943
C 1.778812 2.372065 0.267692
N 1.692853 1.112208 -0.2406
H -2.00869 -5.621951 -3.0567
H 0.079344 -7.15837 -0.985172
H 1.879229 -7.586771 0.710733
H 3.283286 -5.664231 1.520631
H 2.943607 -3.392307 0.634633
H 0.202316 -2.575546 -1.775139
H 1.672333 -1.804131 0.505648
H 2.454484 -0.876336 -2.180548
H 3.562298 -1.560205 -0.943652
H 5.022652 0.500084 -0.625508
H 5.163543 2.865657 0.264969
H 2.993755 4.047902 0.866253
H 0.831335 2.853053 0.540982",-1738.881822015877,1.8965,37.61738023237307,Center
